id,place_id,name,filter_id
1,1,쉘터오브메모리즈,3
2,1,쉘터오브메모리즈,6
3,2,쉘터오브메모리즈,3
4,2,쉘터오브메모리즈,6
5,3,남산의 생태,3
6,3,남산의 생태,6
7,4,회화적 몽타주,3
8,4,회화적 몽타주,6
9,5,휴식,3
10,5,휴식,6
11,6,쉼표 또 다른 여정,3
12,6,쉼표 또 다른 여정,6
13,7,삶-소통,3
14,7,삶-소통,6
15,8,산-하늘문,3
16,8,산-하늘문,6
17,9,생명의 벽,3
18,9,생명의 벽,6
19,10,풍물+류를 더하다,3
20,10,풍물+류를 더하다,6
21,11,일어서自! 초인상,3
22,11,일어서自! 초인상,6
23,12,"서울숲이 들려주는 이야기, 러브레터",3
24,12,"서울숲이 들려주는 이야기, 러브레터",6
25,12,"서울숲이 들려주는 이야기, 러브레터",1
26,13,바람의 길,3
27,13,바람의 길,6
28,14,북두팔성,3
29,14,북두팔성,6
30,15,자연연상,3
31,15,자연연상,6
32,16,느티나무 형제 마루공원,3
33,16,느티나무 형제 마루공원,6
34,16,느티나무 형제 마루공원,1
35,17,꿈꾸는 피아노,3
36,17,꿈꾸는 피아노,6
37,18,투명 변조기,3
38,18,투명 변조기,6
39,19,Transparence 투명함,3
40,19,Transparence 투명함,6
41,20,일획을 긋다,3
42,20,일획을 긋다,6
43,21,수화-세상에서 가장 조용하고 아름다운 말,3
44,21,수화-세상에서 가장 조용하고 아름다운 말,6
45,22,FLOW,3
46,22,FLOW,6
47,23,"Zari0801(예술의 길, 사색의 자리)",3
48,23,"Zari0801(예술의 길, 사색의 자리)",6
49,24,인왕산에서 굴러온 바위,3
50,24,인왕산에서 굴러온 바위,6
51,25,Bar Code 빛의 문,3
52,25,Bar Code 빛의 문,6
53,26,"Zari0804-Zari0805(예술의 길, 사색의 자리)",3
54,26,"Zari0804-Zari0805(예술의 길, 사색의 자리)",6
55,27,스트라이프;속도,3
56,27,스트라이프;속도,6
57,28,"Zari0806-Zari0807(예술의 길, 사색의 자리)",3
58,28,"Zari0806-Zari0807(예술의 길, 사색의 자리)",6
59,29,시간은 강처럼 흐른다,3
60,29,시간은 강처럼 흐른다,6
61,30,해머링맨(이전설치),3
62,30,해머링맨(이전설치),6
63,31,무제 (아트쉘터),3
64,31,무제 (아트쉘터),6
65,32,먼 곳에서 오는 바람,3
66,32,먼 곳에서 오는 바람,6
67,33,"Zari0802-Zari0803(예술의 길, 사색의 자리)",3
68,33,"Zari0802-Zari0803(예술의 길, 사색의 자리)",6
69,34,화분(1-29),3
70,34,화분(1-29),6
71,35,"점자-만지는 글, 아름다운 기억",3
72,35,"점자-만지는 글, 아름다운 기억",6
73,36,축구(송파여성축구장),1
74,36,축구(송파여성축구장),2
75,36,축구(송파여성축구장),4
76,37,특수체육(하상장애인복지관),1
77,37,특수체육(하상장애인복지관),2
78,37,특수체육(하상장애인복지관),4
79,38,기초체력(노들나루공원),1
80,38,기초체력(노들나루공원),3
81,38,기초체력(노들나루공원),2
82,38,기초체력(노들나루공원),4
83,39,생활체조(사당분소),1
84,39,생활체조(사당분소),3
85,39,생활체조(사당분소),2
86,39,생활체조(사당분소),4
87,40,"스트레칭, 근력운동(상도어울마당)",1
88,40,"스트레칭, 근력운동(상도어울마당)",3
89,40,"스트레칭, 근력운동(상도어울마당)",2
90,40,"스트레칭, 근력운동(상도어울마당)",4
91,41,요가(사당롯데캐슬 아파트),1
92,41,요가(사당롯데캐슬 아파트),3
93,41,요가(사당롯데캐슬 아파트),2
94,41,요가(사당롯데캐슬 아파트),4
95,42,축구(노들나루공원잔디구장),1
96,42,축구(노들나루공원잔디구장),3
97,42,축구(노들나루공원잔디구장),2
98,42,축구(노들나루공원잔디구장),4
99,43,"헬스,필라테스(대림1동 주민자치센터)",1
100,43,"헬스,필라테스(대림1동 주민자치센터)",3
101,43,"헬스,필라테스(대림1동 주민자치센터)",2
102,43,"헬스,필라테스(대림1동 주민자치센터)",4
103,44,헬스(신길7동주민센터),1
104,44,헬스(신길7동주민센터),2
105,44,헬스(신길7동주민센터),4
106,45,"스트레칭,헬스(영등포구자치회관헬스장)",1
107,45,"스트레칭,헬스(영등포구자치회관헬스장)",3
108,45,"스트레칭,헬스(영등포구자치회관헬스장)",2
109,45,"스트레칭,헬스(영등포구자치회관헬스장)",4
110,46,"스트레칭,헬스(대림3동헬스장)",1
111,46,"스트레칭,헬스(대림3동헬스장)",3
112,46,"스트레칭,헬스(대림3동헬스장)",2
113,46,"스트레칭,헬스(대림3동헬스장)",4
114,47,생활체육(모랫말꿈터),1
115,47,생활체육(모랫말꿈터),2
116,47,생활체육(모랫말꿈터),4
117,48,"스트레칭,헬스(도림동자치센터 헬스장)",1
118,48,"스트레칭,헬스(도림동자치센터 헬스장)",3
119,48,"스트레칭,헬스(도림동자치센터 헬스장)",2
120,48,"스트레칭,헬스(도림동자치센터 헬스장)",4
121,49,"스트레칭,헬스(신길3동주민센터 헬스장)",1
122,49,"스트레칭,헬스(신길3동주민센터 헬스장)",3
123,49,"스트레칭,헬스(신길3동주민센터 헬스장)",2
124,49,"스트레칭,헬스(신길3동주민센터 헬스장)",4
125,50,"스트레칭,생활체조(양평동헬스장)",1
126,50,"스트레칭,생활체조(양평동헬스장)",3
127,50,"스트레칭,생활체조(양평동헬스장)",2
128,50,"스트레칭,생활체조(양평동헬스장)",4
129,51,헬스(대림1동 주민자치센터),1
130,51,헬스(대림1동 주민자치센터),2
131,51,헬스(대림1동 주민자치센터),4
132,52,배구(구로구민체육센터),1
133,52,배구(구로구민체육센터),4
134,52,배구(구로구민체육센터),2
135,53,헬스(G밸리보건지소),1
136,53,헬스(G밸리보건지소),2
137,53,헬스(G밸리보건지소),4
138,54,특수체육(기쁜우리복지관),1
139,54,특수체육(기쁜우리복지관),2
140,54,특수체육(기쁜우리복지관),4
141,55,스트레칭(우장산동주민센터),1
142,55,스트레칭(우장산동주민센터),3
143,55,스트레칭(우장산동주민센터),2
144,55,스트레칭(우장산동주민센터),4
145,56,스트레칭(가양2동주민센터),1
146,56,스트레칭(가양2동주민센터),3
147,56,스트레칭(가양2동주민센터),2
148,56,스트레칭(가양2동주민센터),4
149,57,스트레칭(등촌9복지관),1
150,57,스트레칭(등촌9복지관),3
151,57,스트레칭(등촌9복지관),2
152,57,스트레칭(등촌9복지관),4
153,58,헬스(공항동주민센터),1
154,58,헬스(공항동주민센터),2
155,58,헬스(공항동주민센터),4
156,59,헬스(염창동주민센터),1
157,59,헬스(염창동주민센터),2
158,59,헬스(염창동주민센터),4
159,60,헬스(우장산동주민센터),1
160,60,헬스(우장산동주민센터),2
161,60,헬스(우장산동주민센터),4
162,61,헬스(등촌2동주민센터),1
163,61,헬스(등촌2동주민센터),2
164,61,헬스(등촌2동주민센터),4
165,62,특수체육(늘푸른나무복지관),1
166,62,특수체육(늘푸른나무복지관),2
167,62,특수체육(늘푸른나무복지관),4
168,63,특수체육(그라나다보호작업센터),1
169,63,특수체육(그라나다보호작업센터),2
170,63,특수체육(그라나다보호작업센터),4
171,64,헬스(등촌2동주민센터헬스장),1
172,64,헬스(등촌2동주민센터헬스장),2
173,64,헬스(등촌2동주민센터헬스장),4
174,65,헬스(가양3동주민센터),1
175,65,헬스(가양3동주민센터),2
176,65,헬스(가양3동주민센터),4
177,66,헬스(우장산주민센터),1
178,66,헬스(우장산주민센터),2
179,66,헬스(우장산주민센터),4
180,67,헬스(가양2동주민센터),1
181,67,헬스(가양2동주민센터),2
182,67,헬스(가양2동주민센터),4
183,68,헬스(등촌3동주민센터),1
184,68,헬스(등촌3동주민센터),2
185,68,헬스(등촌3동주민센터),4
186,69,보디빌딩(화곡6동주민센터),1
187,69,보디빌딩(화곡6동주민센터),2
188,69,보디빌딩(화곡6동주민센터),4
189,70,보디빌딩(화곡3동주민센터),1
190,70,보디빌딩(화곡3동주민센터),2
191,70,보디빌딩(화곡3동주민센터),4
192,71,보디빌딩(화곡4동주민센터),1
193,71,보디빌딩(화곡4동주민센터),2
194,71,보디빌딩(화곡4동주민센터),4
195,72,"요가,헬스(화곡6동주민센터)",1
196,72,"요가,헬스(화곡6동주민센터)",3
197,72,"요가,헬스(화곡6동주민센터)",2
198,72,"요가,헬스(화곡6동주민센터)",4
199,73,"요가,헬스(우장산동주민센터)",1
200,73,"요가,헬스(우장산동주민센터)",3
201,73,"요가,헬스(우장산동주민센터)",2
202,73,"요가,헬스(우장산동주민센터)",4
203,74,뉴스포츠(기쁜우리복지관 지하1층),1
204,74,뉴스포츠(기쁜우리복지관 지하1층),2
205,74,뉴스포츠(기쁜우리복지관 지하1층),4
206,75,족구(해누리족구장),1
207,75,족구(해누리족구장),2
208,75,족구(해누리족구장),4
209,76,헬스&근력운동(G.X)(신월4동주민센터),1
210,76,헬스&근력운동(G.X)(신월4동주민센터),2
211,76,헬스&근력운동(G.X)(신월4동주민센터),4
212,77,헬스&근력운동(G.X)(목4동주민센터),1
213,77,헬스&근력운동(G.X)(목4동주민센터),2
214,77,헬스&근력운동(G.X)(목4동주민센터),4
215,78,탁구(한빛종합사회복지관),1
216,78,탁구(한빛종합사회복지관),2
217,78,탁구(한빛종합사회복지관),4
218,79,탁구(목동종합사회복지관),1
219,79,탁구(목동종합사회복지관),2
220,79,탁구(목동종합사회복지관),4
221,80,탁구(신정종합사회복지관),1
222,80,탁구(신정종합사회복지관),2
223,80,탁구(신정종합사회복지관),4
224,81,탁구(목동종합사회복지관),1
225,81,탁구(목동종합사회복지관),2
226,81,탁구(목동종합사회복지관),4
227,82,생활체조(아현건강증진센터),1
228,82,생활체조(아현건강증진센터),3
229,82,생활체조(아현건강증진센터),2
230,82,생활체조(아현건강증진센터),4
231,83,뉴스포츠(북아현방과후교실),1
232,83,뉴스포츠(북아현방과후교실),4
233,83,뉴스포츠(북아현방과후교실),2
234,84,헬스(홍제천 일대),1
235,84,헬스(홍제천 일대),2
236,84,헬스(홍제천 일대),4
237,85,경춘선 숲길 걷기 수업(경춘선숲길),1
238,85,경춘선 숲길 걷기 수업(경춘선숲길),3
239,85,경춘선 숲길 걷기 수업(경춘선숲길),2
240,85,경춘선 숲길 걷기 수업(경춘선숲길),4
241,86,경춘선 숲길 걷기 수업(경춘선 숲길),1
242,86,경춘선 숲길 걷기 수업(경춘선 숲길),3
243,86,경춘선 숲길 걷기 수업(경춘선 숲길),2
244,86,경춘선 숲길 걷기 수업(경춘선 숲길),4
245,87,헬스(오동생활체육공원),1
246,87,헬스(오동생활체육공원),3
247,87,헬스(오동생활체육공원),2
248,87,헬스(오동생활체육공원),4
249,88,축구(강북구민운동장),1
250,88,축구(강북구민운동장),4
251,88,축구(강북구민운동장),2
252,89,생활체조(래미안라센트아파트),1
253,89,생활체조(래미안라센트아파트),3
254,89,생활체조(래미안라센트아파트),2
255,89,생활체조(래미안라센트아파트),4
256,90,걷기운동(북한산둘레길),1
257,90,걷기운동(북한산둘레길),3
258,90,걷기운동(북한산둘레길),2
259,90,걷기운동(북한산둘레길),4
260,91,걷기운동(성북동성곽길),1
261,91,걷기운동(성북동성곽길),3
262,91,걷기운동(성북동성곽길),2
263,91,걷기운동(성북동성곽길),4
264,92,걷기운동(북서울꿈의숲),1
265,92,걷기운동(북서울꿈의숲),3
266,92,걷기운동(북서울꿈의숲),2
267,92,걷기운동(북서울꿈의숲),4
268,93,생활체조(성북구보건소),1
269,93,생활체조(성북구보건소),3
270,93,생활체조(성북구보건소),2
271,93,생활체조(성북구보건소),4
272,94,생활체조(정릉 e편한세상아파트),1
273,94,생활체조(정릉 e편한세상아파트),3
274,94,생활체조(정릉 e편한세상아파트),2
275,94,생활체조(정릉 e편한세상아파트),4
276,95,생활체조(성북구보건소),1
277,95,생활체조(성북구보건소),3
278,95,생활체조(성북구보건소),2
279,95,생활체조(성북구보건소),4
280,96,걷기(성북동 성곽길),1
281,96,걷기(성북동 성곽길),3
282,96,걷기(성북동 성곽길),2
283,96,걷기(성북동 성곽길),4
284,97,걷기(북서울꿈의숲),1
285,97,걷기(북서울꿈의숲),3
286,97,걷기(북서울꿈의숲),2
287,97,걷기(북서울꿈의숲),4
288,98,생활체조(돈암코오롱아파트),1
289,98,생활체조(돈암코오롱아파트),3
290,98,생활체조(돈암코오롱아파트),2
291,98,생활체조(돈암코오롱아파트),4
292,99,근력운동(석관두산아파트),1
293,99,근력운동(석관두산아파트),2
294,99,근력운동(석관두산아파트),4
295,100,걷기(북한산둘레길),1
296,100,걷기(북한산둘레길),3
297,100,걷기(북한산둘레길),2
298,100,걷기(북한산둘레길),4
299,101,걷기(북서울꿈의숲),1
300,101,걷기(북서울꿈의숲),3
301,101,걷기(북서울꿈의숲),2
302,101,걷기(북서울꿈의숲),4
303,102,밴드운동(꿈의숲코오롱하늘채아파트),1
304,102,밴드운동(꿈의숲코오롱하늘채아파트),3
305,102,밴드운동(꿈의숲코오롱하늘채아파트),2
306,102,밴드운동(꿈의숲코오롱하늘채아파트),4
307,103,걷기(성북동성곽길),1
308,103,걷기(성북동성곽길),3
309,103,걷기(성북동성곽길),2
310,103,걷기(성북동성곽길),4
311,104,생활체조(돈암2동주민센터 다목적홀),1
312,104,생활체조(돈암2동주민센터 다목적홀),3
313,104,생활체조(돈암2동주민센터 다목적홀),2
314,104,생활체조(돈암2동주민센터 다목적홀),4
315,105,생활체조(안암동주민센터 다목적홀),1
316,105,생활체조(안암동주민센터 다목적홀),3
317,105,생활체조(안암동주민센터 다목적홀),2
318,105,생활체조(안암동주민센터 다목적홀),4
319,106,배드민턴(용두문화복지센터 (체육관)),1
320,106,배드민턴(용두문화복지센터 (체육관)),6
321,106,배드민턴(용두문화복지센터 (체육관)),2
322,106,배드민턴(용두문화복지센터 (체육관)),4
323,107,배드민턴(광장동실내배드민턴장),1
324,107,배드민턴(광장동실내배드민턴장),2
325,107,배드민턴(광장동실내배드민턴장),4
326,108,헬스(광진구보건소운동교육실),1
327,108,헬스(광진구보건소운동교육실),4
328,108,헬스(광진구보건소운동교육실),2
329,109,헬스(광진구청 보건소체력단련실),1
330,109,헬스(광진구청 보건소체력단련실),4
331,109,헬스(광진구청 보건소체력단련실),2
332,110,라인댄스(주민센터3층체육관),1
333,110,라인댄스(주민센터3층체육관),2
334,110,라인댄스(주민센터3층체육관),4
335,111,리듬댄스(주민센터3층체육관),1
336,111,리듬댄스(주민센터3층체육관),2
337,111,리듬댄스(주민센터3층체육관),4
338,112,라인댄스(주민센터3층체육관),1
339,112,라인댄스(주민센터3층체육관),2
340,112,라인댄스(주민센터3층체육관),4
341,113,리듬댄스(주민센터3층체육관),1
342,113,리듬댄스(주민센터3층체육관),2
343,113,리듬댄스(주민센터3층체육관),4
344,114,라인댄스(주민센터3층체육관),1
345,114,라인댄스(주민센터3층체육관),2
346,114,라인댄스(주민센터3층체육관),4
347,115,리듬댄스(주민센터3층체육관),1
348,115,리듬댄스(주민센터3층체육관),2
349,115,리듬댄스(주민센터3층체육관),4
350,116,헬스(보건소 체력단련장),1
351,116,헬스(보건소 체력단련장),2
352,116,헬스(보건소 체력단련장),4
353,117,배드민턴(광장복지관),1
354,117,배드민턴(광장복지관),2
355,117,배드민턴(광장복지관),4
356,118,요가(광장복지관),1
357,118,요가(광장복지관),3
358,118,요가(광장복지관),2
359,118,요가(광장복지관),4
360,119,축구(성동구민종합체육센터),1
361,119,축구(성동구민종합체육센터),4
362,119,축구(성동구민종합체육센터),2
363,120,요가(구립장애인주간보호센터),1
364,120,요가(구립장애인주간보호센터),3
365,120,요가(구립장애인주간보호센터),2
366,120,요가(구립장애인주간보호센터),4
367,121,요가(구립용산장애인복지관),1
368,121,요가(구립용산장애인복지관),3
369,121,요가(구립용산장애인복지관),2
370,121,요가(구립용산장애인복지관),4
371,122,요가(효창주민센터),1
372,122,요가(효창주민센터),3
373,122,요가(효창주민센터),2
374,122,요가(효창주민센터),4
375,123,스트레칭(효창종합사회복지관),1
376,123,스트레칭(효창종합사회복지관),3
377,123,스트레칭(효창종합사회복지관),2
378,123,스트레칭(효창종합사회복지관),4
379,124,테라밴드(효창종합사회복지관),1
380,124,테라밴드(효창종합사회복지관),3
381,124,테라밴드(효창종합사회복지관),2
382,124,테라밴드(효창종합사회복지관),4
383,125,덤벨체조(효창종합사회복지관),1
384,125,덤벨체조(효창종합사회복지관),3
385,125,덤벨체조(효창종합사회복지관),2
386,125,덤벨체조(효창종합사회복지관),4
387,126,스트레칭(세라밴드)(필동주민센터),1
388,126,스트레칭(세라밴드)(필동주민센터),3
389,126,스트레칭(세라밴드)(필동주민센터),2
390,126,스트레칭(세라밴드)(필동주민센터),4
391,127,스트레칭(세라밴드)(필동주민센터 2층),1
392,127,스트레칭(세라밴드)(필동주민센터 2층),3
393,127,스트레칭(세라밴드)(필동주민센터 2층),2
394,127,스트레칭(세라밴드)(필동주민센터 2층),4
395,128,스트레칭(세라밴드)(장충체육관),1
396,128,스트레칭(세라밴드)(장충체육관),3
397,128,스트레칭(세라밴드)(장충체육관),2
398,128,스트레칭(세라밴드)(장충체육관),4
399,129,스트레칭(세라밴드)(황학동주민센터),1
400,129,스트레칭(세라밴드)(황학동주민센터),3
401,129,스트레칭(세라밴드)(황학동주민센터),2
402,129,스트레칭(세라밴드)(황학동주민센터),4
403,130,"헬스, 근력운동(황학동주민센터)",1
404,130,"헬스, 근력운동(황학동주민센터)",2
405,130,"헬스, 근력운동(황학동주민센터)",4
406,131,헬스(다산동주민센터),1
407,131,헬스(다산동주민센터),2
408,131,헬스(다산동주민센터),4
409,132,헬스(청구동주민센터),1
410,132,헬스(청구동주민센터),2
411,132,헬스(청구동주민센터),4
412,133,에어로빅(훈련원공원종합체육관),1
413,133,에어로빅(훈련원공원종합체육관),3
414,133,에어로빅(훈련원공원종합체육관),2
415,133,에어로빅(훈련원공원종합체육관),4
416,134,탁구(대청종합복지관),1
417,134,탁구(대청종합복지관),2
418,134,탁구(대청종합복지관),4
419,135,생활체육(강당),1
420,135,생활체육(강당),2
421,135,생활체육(강당),4
422,136,특수체육(강당),1
423,136,특수체육(강당),2
424,136,특수체육(강당),4
425,137,특수체육(강당),1
426,137,특수체육(강당),2
427,137,특수체육(강당),4
428,138,특수체육(강당),1
429,138,특수체육(강당),2
430,138,특수체육(강당),4
431,139,헬스(내곡열린문화센터),1
432,139,헬스(내곡열린문화센터),6
433,139,헬스(내곡열린문화센터),2
434,139,헬스(내곡열린문화센터),4
435,140,"스트레칭,생활체조(영인구립경로당)",1
436,140,"스트레칭,생활체조(영인구립경로당)",3
437,140,"스트레칭,생활체조(영인구립경로당)",2
438,140,"스트레칭,생활체조(영인구립경로당)",4
439,141,헬스(대림1동 주민자치센터),1
440,141,헬스(대림1동 주민자치센터),2
441,141,헬스(대림1동 주민자치센터),4
442,142,헬스(양평동주민복지회관),1
443,142,헬스(양평동주민복지회관),2
444,142,헬스(양평동주민복지회관),4
445,143,축구(금천구청 환경미화원),1
446,143,축구(금천구청 환경미화원),4
447,143,축구(금천구청 환경미화원),2
448,144,뉴스포츠(구로종합사회복지관),1
449,144,뉴스포츠(구로종합사회복지관),2
450,144,뉴스포츠(구로종합사회복지관),4
451,145,체육(화원종합사회복지관방과후교실),1
452,145,체육(화원종합사회복지관방과후교실),4
453,145,체육(화원종합사회복지관방과후교실),2
454,146,헬스(공항동주민센터),1
455,146,헬스(공항동주민센터),2
456,146,헬스(공항동주민센터),4
457,147,헬스(염창동주민센터),1
458,147,헬스(염창동주민센터),2
459,147,헬스(염창동주민센터),4
460,148,보디빌딩(우장산동주민센터),1
461,148,보디빌딩(우장산동주민센터),2
462,148,보디빌딩(우장산동주민센터),4
463,149,헬스(우장산동주민센터),1
464,149,헬스(우장산동주민센터),2
465,149,헬스(우장산동주민센터),4
466,150,특수체육(늘푸른나무복지관),1
467,150,특수체육(늘푸른나무복지관),2
468,150,특수체육(늘푸른나무복지관),4
469,151,특수체육(그라나다보호작업센터),1
470,151,특수체육(그라나다보호작업센터),2
471,151,특수체육(그라나다보호작업센터),4
472,152,헬스(등촌2동주민센터),1
473,152,헬스(등촌2동주민센터),2
474,152,헬스(등촌2동주민센터),4
475,153,스트레칭(등촌2동주민센터),1
476,153,스트레칭(등촌2동주민센터),3
477,153,스트레칭(등촌2동주민센터),2
478,153,스트레칭(등촌2동주민센터),4
479,154,헬스(가양3동 주민센터),1
480,154,헬스(가양3동 주민센터),2
481,154,헬스(가양3동 주민센터),4
482,155,헬스(등촌3동주민센터),1
483,155,헬스(등촌3동주민센터),2
484,155,헬스(등촌3동주민센터),4
485,156,헬스(공항동주민센터),1
486,156,헬스(공항동주민센터),2
487,156,헬스(공항동주민센터),4
488,157,배드민턴(우장산 배드민턴장),1
489,157,배드민턴(우장산 배드민턴장),2
490,157,배드민턴(우장산 배드민턴장),4
491,158,헬스(가양2동 주민센터),1
492,158,헬스(가양2동 주민센터),2
493,158,헬스(가양2동 주민센터),4
494,159,뉴스포츠(기쁜우리복지관 강당),1
495,159,뉴스포츠(기쁜우리복지관 강당),2
496,159,뉴스포츠(기쁜우리복지관 강당),4
497,160,탁구(공항동주민센터 강당),1
498,160,탁구(공항동주민센터 강당),2
499,160,탁구(공항동주민센터 강당),4
500,161,헬스&근력운동(G.X)(목4동주민센터),1
501,161,헬스&근력운동(G.X)(목4동주민센터),2
502,161,헬스&근력운동(G.X)(목4동주민센터),4
503,162,헬스&근력운동(G.X)(신월4동주민센터),1
504,162,헬스&근력운동(G.X)(신월4동주민센터),2
505,162,헬스&근력운동(G.X)(신월4동주민센터),4
506,163,근력운동(양천보건소),1
507,163,근력운동(양천보건소),2
508,163,근력운동(양천보건소),4
509,164,탁구(목동종합사회복지관),1
510,164,탁구(목동종합사회복지관),2
511,164,탁구(목동종합사회복지관),4
512,165,탁구(신정종합사회복지관),1
513,165,탁구(신정종합사회복지관),2
514,165,탁구(신정종합사회복지관),4
515,166,탁구(신정종합사회복지관),1
516,166,탁구(신정종합사회복지관),2
517,166,탁구(신정종합사회복지관),4
518,167,헬스(홍제천 인근),1
519,167,헬스(홍제천 인근),2
520,167,헬스(홍제천 인근),4
521,168,"스트레칭, 헬스(도림동자치센터 헬스장)",1
522,168,"스트레칭, 헬스(도림동자치센터 헬스장)",3
523,168,"스트레칭, 헬스(도림동자치센터 헬스장)",2
524,168,"스트레칭, 헬스(도림동자치센터 헬스장)",4
525,169,"스트레칭, 헬스(신길3동주민센터 헬스장)",1
526,169,"스트레칭, 헬스(신길3동주민센터 헬스장)",3
527,169,"스트레칭, 헬스(신길3동주민센터 헬스장)",2
528,169,"스트레칭, 헬스(신길3동주민센터 헬스장)",4
529,170,"스트레칭,헬스(영등포구자치회관헬스장)",1
530,170,"스트레칭,헬스(영등포구자치회관헬스장)",3
531,170,"스트레칭,헬스(영등포구자치회관헬스장)",2
532,170,"스트레칭,헬스(영등포구자치회관헬스장)",4
533,171,걷기(경춘선 숲길),1
534,171,걷기(경춘선 숲길),3
535,171,걷기(경춘선 숲길),2
536,171,걷기(경춘선 숲길),4
537,172,테라밴드(수유1동주민센터),1
538,172,테라밴드(수유1동주민센터),3
539,172,테라밴드(수유1동주민센터),2
540,172,테라밴드(수유1동주민센터),4
541,173,웨이트트레이닝(오동생활체육관),1
542,173,웨이트트레이닝(오동생활체육관),2
543,173,웨이트트레이닝(오동생활체육관),4
544,174,농구(강북웰빙스포츠센터 3층),1
545,174,농구(강북웰빙스포츠센터 3층),2
546,174,농구(강북웰빙스포츠센터 3층),4
547,175,생활체조(정릉e편한세상아파트),1
548,175,생활체조(정릉e편한세상아파트),3
549,175,생활체조(정릉e편한세상아파트),2
550,175,생활체조(정릉e편한세상아파트),4
551,176,보디빌딩(용마문화복지센터),1
552,176,보디빌딩(용마문화복지센터),6
553,176,보디빌딩(용마문화복지센터),2
554,176,보디빌딩(용마문화복지센터),4
555,177,뮤직복싱(유린원광사회복지관),1
556,177,뮤직복싱(유린원광사회복지관),2
557,177,뮤직복싱(유린원광사회복지관),4
558,178,생활체조(기원주간보호센터),1
559,178,생활체조(기원주간보호센터),3
560,178,생활체조(기원주간보호센터),2
561,178,생활체조(기원주간보호센터),4
562,179,요가(두근두근도서관),1
563,179,요가(두근두근도서관),3
564,179,요가(두근두근도서관),4
565,179,요가(두근두근도서관),2
566,180,요가(산책마을 작은도서관),1
567,180,요가(산책마을 작은도서관),3
568,180,요가(산책마을 작은도서관),4
569,180,요가(산책마을 작은도서관),2
570,181,배드민턴( 용두문화복지센터 (체육관)),1
571,181,배드민턴( 용두문화복지센터 (체육관)),6
572,181,배드민턴( 용두문화복지센터 (체육관)),2
573,181,배드민턴( 용두문화복지센터 (체육관)),4
574,182,라인댄스(광장종합사회복지관),1
575,182,라인댄스(광장종합사회복지관),2
576,182,라인댄스(광장종합사회복지관),4
577,183,댄스스포츠(자양종합사회복지관),1
578,183,댄스스포츠(자양종합사회복지관),2
579,183,댄스스포츠(자양종합사회복지관),4
580,184,배드민턴(광장종합사회복지관),1
581,184,배드민턴(광장종합사회복지관),2
582,184,배드민턴(광장종합사회복지관),4
583,185,요가(광장종합사회복지관),1
584,185,요가(광장종합사회복지관),3
585,185,요가(광장종합사회복지관),2
586,185,요가(광장종합사회복지관),4
587,186,헬스(광진구청보건소 체력단련실),1
588,186,헬스(광진구청보건소 체력단련실),4
589,186,헬스(광진구청보건소 체력단련실),2
590,187,헬스(보건소 보건교육실),1
591,187,헬스(보건소 보건교육실),4
592,187,헬스(보건소 보건교육실),2
593,188,헬스(보건소 체력단련장),1
594,188,헬스(보건소 체력단련장),2
595,188,헬스(보건소 체력단련장),4
596,189,라인댄스(구의1동주민센터),1
597,189,라인댄스(구의1동주민센터),2
598,189,라인댄스(구의1동주민센터),4
599,190,리듬댄스(구의1동주민센터),1
600,190,리듬댄스(구의1동주민센터),2
601,190,리듬댄스(구의1동주민센터),4
602,191,라인댄스(화양동 주민센터),1
603,191,라인댄스(화양동 주민센터),2
604,191,라인댄스(화양동 주민센터),4
605,192,리듬댄스(화양동 주민센터),1
606,192,리듬댄스(화양동 주민센터),2
607,192,리듬댄스(화양동 주민센터),4
608,193,라인댄스(자양2동주민센터),1
609,193,라인댄스(자양2동주민센터),2
610,193,라인댄스(자양2동주민센터),4
611,194,근력운동(자양2동주민센터),1
612,194,근력운동(자양2동주민센터),2
613,194,근력운동(자양2동주민센터),4
614,195,라인댄스(자양1동주민센터),1
615,195,라인댄스(자양1동주민센터),2
616,195,라인댄스(자양1동주민센터),4
617,196,줌바댄스(자양1동주민센터),1
618,196,줌바댄스(자양1동주민센터),2
619,196,줌바댄스(자양1동주민센터),4
620,197,요가(구립장애인주간보호센터),1
621,197,요가(구립장애인주간보호센터),3
622,197,요가(구립장애인주간보호센터),2
623,197,요가(구립장애인주간보호센터),4
624,198,요가(구립용산장애인복지관),1
625,198,요가(구립용산장애인복지관),3
626,198,요가(구립용산장애인복지관),2
627,198,요가(구립용산장애인복지관),4
628,199,요가(효창주민센터),1
629,199,요가(효창주민센터),3
630,199,요가(효창주민센터),2
631,199,요가(효창주민센터),4
632,200,스트레칭(효창종합사회복지관),1
633,200,스트레칭(효창종합사회복지관),3
634,200,스트레칭(효창종합사회복지관),2
635,200,스트레칭(효창종합사회복지관),4
636,201,테라밴드(효창종합사회복지관),1
637,201,테라밴드(효창종합사회복지관),3
638,201,테라밴드(효창종합사회복지관),2
639,201,테라밴드(효창종합사회복지관),4
640,202,덤벨체조(효창종합사회복지관),1
641,202,덤벨체조(효창종합사회복지관),3
642,202,덤벨체조(효창종합사회복지관),2
643,202,덤벨체조(효창종합사회복지관),4
644,203,헬스(신당종합사회복지관),1
645,203,헬스(신당종합사회복지관),2
646,203,헬스(신당종합사회복지관),4
647,204,기타체육(종로1234가동주민센터),1
648,204,기타체육(종로1234가동주민센터),2
649,204,기타체육(종로1234가동주민센터),4
