category_id,name,district,address,latitude,longitude,price,phone_number,image_url,description,참가규모,page_url,work_time
1,헬스(청구동주민센터),중구,서울특별시 중구 청구로 3길 55,37.55706761,127.0146854,유료,02-3396-6800,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://www.junggu.seoul.kr/dong/cheonggu/main.do,"화, 목 10:00~10:40"
1,에어로빅(훈련원공원종합체육관),중구,서울특별시 중구 을지로227 훈련원공원 내,37.56692913,127.0043893,유료,02-2280-8394,https://as2.ftcdn.net/v2/jpg/03/40/51/65/1000_F_340516560_gKJSjmXXjDHu28s4JUkIGxRi3u9FhTjD.jpg,정확한 가격은 지자체에 문의,14명,http://www.e-junggu.or.kr/,"월, 수, 금 10:10~11:00"
1,탁구(대청종합복지관),강남,서울 강남구 양재대로55길 10,37.49315404,127.0909914,유료,02-469-6882,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,http://www.daechung.or.kr/main/main.php,월 16:00~16:40 / 월 16:40~17:20
1,생활체육(강당),서초,서울 서초구 강남대로65길 19,37.49983877,127.0239978,유료,02-540-6500,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://www.esarang.org/,월 14:30~15:30
1,특수체육(강당),서초,서울시 서초구 강남대로65길 19,37.49983877,127.0239978,유료,02-540-6500,https://img.freepik.com/free-photo/full-shot-friends-playing-basketball-together_23-2149392042.jpg?w=1060&t=st=1698657763~exp=1698658363~hmac=489643b18a892a3e188b897428724d75c9e941d121e9fea9916c53af9bb537d4,정확한 가격은 지자체에 문의,10명,http://www.esarang.org,화 11:00~11:50
1,특수체육(강당),서초,서초구 남부순환로 340길 15,37.48205213,127.0250125,유료,02-2055-0909,https://img.freepik.com/free-photo/full-shot-friends-playing-basketball-together_23-2149392042.jpg?w=1060&t=st=1698657763~exp=1698658363~hmac=489643b18a892a3e188b897428724d75c9e941d121e9fea9916c53af9bb537d4,정확한 가격은 지자체에 문의,15명,,금 10:00~12:00
1,특수체육(강당),서초,서초구 헌릉로8길 42 ,37.45411333,127.0614366,유료,02-455-4892,https://img.freepik.com/free-photo/full-shot-friends-playing-basketball-together_23-2149392042.jpg?w=1060&t=st=1698657763~exp=1698658363~hmac=489643b18a892a3e188b897428724d75c9e941d121e9fea9916c53af9bb537d4,정확한 가격은 지자체에 문의,15명,,화 13:10~15:10
1,헬스(내곡열린문화센터),서초,서울 서초구 청계산로 15길 77,37.44935828,127.0583143,유료,02-2155-7951,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"월,수 10:00~12:00"
1,각 종 뉴스포츠(비상청소년사회복귀시설),관악,관악구 남부순환로 2054,37.47633698,126.9769252,유료,070-4200-4401,https://img.freepik.com/free-photo/sports-tools_53876-138077.jpg?w=1060&t=st=1698657803~exp=1698658403~hmac=00859a66d1826f1d0158cc6967a418d2f3d17963e36f9a4ae3ce9aad1d510e73,정확한 가격은 지자체에 문의,20명,http://www.visang.or.kr/,화 13:30~14:10 / 화 14:10~14:50
1,"스트레칭,생활체조(영인구립경로당)",영등포,서울특별시 영등포구 도림로58길 11,37.49607398,126.9027391,유료,,https://images.unsplash.com/photo-1552196563-55cd4e45efb3?auto=format&fit=crop&q=80&w=1326&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"목, 14:00~14:40"
1,헬스(대림1동 주민자치센터),영등포,영등포구 디지털로 441 대림제1동 사무소 체육관3층,37.49545723,126.905842,유료,02-2670-1379,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"수, 09:50~11:10"
1,헬스(양평동주민복지회관),영등포,서울 영등포구 선유서로 34길 10 4층,37.5268695,126.8874353,유료,,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"월, 09:50~11:10 수 10:00~11:20"
1,축구(금천구청 환경미화원),금천,서울시 금천구 독산동 1086,37.46367414,126.8841434,유료,02-2627-2375,https://images.unsplash.com/photo-1551958219-acbc608c6377?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,25명,https://www.geumcheon.go.kr/,수 16:00~18:00
1,뉴스포츠(구로종합사회복지관),구로,구로구 디지털로31길 93,37.48682339,126.8908274,유료,02-852-0525,https://img.freepik.com/free-photo/sports-tools_53876-138077.jpg?w=1060&t=st=1698657803~exp=1698658403~hmac=00859a66d1826f1d0158cc6967a418d2f3d17963e36f9a4ae3ce9aad1d510e73,정확한 가격은 지자체에 문의,20명,https://9ro.or.kr/,금 16:00~16:40
1,체육(화원종합사회복지관방과후교실),구로,구로구 벚꽃로 484,37.49733165,126.8801354,유료,02-837-0761,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,40명,http://www.hwawon.org/,목 14:40~16:10
1,헬스(공항동주민센터),강서,서울 강서구 송정로45,37.55878281,126.8100743,유료,,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,25명,,"목, 금 10:00~11:00"
1,헬스(염창동주민센터),강서,서울 강서구 양천로67가길 63,37.55377136,126.8709657,유료,02-2600-7306,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,16명,,월요일 10:00~11:00 / 수 10:00~10:40 / 수 10:40~11:20 / 금요일 14:00~15:00
1,보디빌딩(우장산동주민센터),강서,서울 강서구 우현로 34,37.54828859,126.8418363,유료,02-2600-7732,https://images.unsplash.com/photo-1526506118085-60ce8714f8c5?auto=format&fit=crop&q=80&w=1287&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,10명,,"화, 금 14:40~15:20"
1,헬스(우장산동주민센터),강서,서울 강서구 우현로 34,37.54828859,126.8418363,유료,02-2600-7732,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,10명,,"화, 금 14:00~14:40"
1,특수체육(늘푸른나무복지관),강서,서울 강서구 허준로5길 37,37.56853632,126.8511172,유료,02-3661-3401,https://img.freepik.com/free-photo/full-shot-friends-playing-basketball-together_23-2149392042.jpg?w=1060&t=st=1698657763~exp=1698658363~hmac=489643b18a892a3e188b897428724d75c9e941d121e9fea9916c53af9bb537d4,정확한 가격은 지자체에 문의,10명,http://www.egreen.or.kr/index.htm,목 10:20~11:00
1,특수체육(그라나다보호작업센터),강서,서울 강서구 허준로5길 37,37.56853632,126.8511172,유료,02-3661-3402,https://img.freepik.com/free-photo/full-shot-friends-playing-basketball-together_23-2149392042.jpg?w=1060&t=st=1698657763~exp=1698658363~hmac=489643b18a892a3e188b897428724d75c9e941d121e9fea9916c53af9bb537d4,정확한 가격은 지자체에 문의,30명,http://www.granada.or.kr/,화 09:50~10:30
1,헬스(등촌2동주민센터),강서,서울 강서구 등촌로 143,37.54265827,126.8625035,유료,02-2600-7386,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,10명,http://www.gangseo.seoul.kr/new_portal/dong/index.jsp?dnum=3&dcode=DC2,수 10:40~11:20
1,스트레칭(등촌2동주민센터),강서,서울 강서구 등촌로 143,37.54265827,126.8625035,유료,02-2600-7386,https://images.unsplash.com/photo-1552196563-55cd4e45efb3?auto=format&fit=crop&q=80&w=1326&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,10명,http://www.gangseo.seoul.kr/new_portal/dong/index.jsp?dnum=3&dcode=DC2,"월, 수 10:00~10:40"
1,헬스(가양3동 주민센터),강서,서울 강서구 허준로 202,37.56108697,126.8605577,유료,02-2600-7865,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,목요일 14:00~15:00
1,헬스(등촌3동주민센터),강서,서울 강서구 화곡로63길 96,37.55888771,126.8479185,유료,02-2600-7445,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,월요일 14:00~15:20
1,헬스(공항동주민센터),강서,서울 강서구 송정로 45,37.55878281,126.8100743,유료,02-2600-7935,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,수요일 14:00~15:00
1,배드민턴(우장산 배드민턴장),강서,서울 강서구 화곡동,37.5362848,126.8489523,유료,,https://images.unsplash.com/photo-1521537634581-0dced2fee2ef?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"수,금 10:00~11:20"
1,헬스(가양2동 주민센터),강서,서울 강서구 허준로 93 ,37.56739892,126.8512712,유료,02-2600-7825,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,화요일 14:00~15:00
1,뉴스포츠(기쁜우리복지관 강당),강서,서울 강서구 허준로65,37.56927822,126.8488644,유료,02-3665-3831,https://img.freepik.com/free-photo/sports-tools_53876-138077.jpg?w=1060&t=st=1698657803~exp=1698658403~hmac=00859a66d1826f1d0158cc6967a418d2f3d17963e36f9a4ae3ce9aad1d510e73,정확한 가격은 지자체에 문의,18명,http://www.gibbun.or.kr,목 10:20~11:40
1,탁구(공항동주민센터 강당),강서,서울 강서구 송정로 45,37.55878281,126.8100743,유료,,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,10명,,수 13:00~14:20
1,헬스&근력운동(G.X)(목4동주민센터),양천,양천구 목동중앙로25(목동),37.53243314,126.8683948,유료,2620-4000,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,https://www.yangcheon.go.kr/dong/mok04/main.do,"수,금 10:00~11;30"
1,헬스&근력운동(G.X)(신월4동주민센터),양천,양천구 오목로5길 34(신월동),37.52469581,126.8400811,유료,2620-4110,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,https://www.yangcheon.go.kr/dong/sinwol04/main.do,화 09:30~11:30 / 금 14:30~15:15
1,근력운동(양천보건소),양천,양천구 목동서로 339(신정동) ,37.51770616,126.8657394,유료,2620-3114,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,42명,http://www.yangcheon.go.kr/health/health/main.do,"월, 목 10:00~10:50"
1,탁구(목동종합사회복지관),양천,서울양천구 목동중앙북로8길104,37.54424009,126.8663764,유료,02-2651-2333,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://sseoul.or.kr/,금 15:00~16:40 / 금 16:40~18:00
1,탁구(신정종합사회복지관),양천,서울 양천구 신정중앙로 36,37.52730285,126.8555308,유료,02-2651-2333,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://sseoul.or.kr/,화 16:50~17:30
1,탁구(신정종합사회복지관),양천,서울양천구 목동중앙북로8길104,37.54424009,126.8663764,유료,02-2651-2332,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://sseoul.or.kr/,화 16:00~16:40
1,헬스(홍제천 인근),서대문,서울 서대문구 연희동 170-181,37.5798169,126.9356641,유료,02-330-1126,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,,월 10:00~12:00 / 수 10:00~12:00
1,"스트레칭, 헬스(도림동자치센터 헬스장)",영등포,서울특별시 영등포구 도영로7길 10,37.5094934,126.8959996,유료,02-832-1780,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,수 09:20~10:40
1,"스트레칭, 헬스(신길3동주민센터 헬스장)",영등포,서울특별시 영등포구 신길로41라길 13-8,37.50729867,126.9077496,유료,02-846-9697,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,화 09:50~11:10
1,"스트레칭,헬스(영등포구자치회관헬스장)",영등포,영등포구 국회대로44길4 ,37.52538799,126.9036383,유료,02-2068-8810,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,화 09:30~10:40
1,걷기(경춘선 숲길),노원,서울 노원구 공릉동 320-2,37.6213792,127.0782522,유료,,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,10명,,"월,수 10:00~11:20 / 화,목 10:00~11:20 / 목, 금 10:00~11:20 / 월, 금 10:00~11:20"
1,테라밴드(수유1동주민센터),강북,강북구 삼양로 299,37.6300516,127.0175594,유료,,https://images.unsplash.com/photo-1517130038641-a774d04afb3c?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,월 16:00~16:45
1,웨이트트레이닝(오동생활체육관),강북,강북구 오패산로52라길,37.62191458,127.0335235,유료,02-989-3422,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,"화, 목, 금 14:00~16:00"
1,농구(강북웰빙스포츠센터 3층),강북,강북구 오현로31길 51,37.63045275,127.0377894,유료,02-944-2900,https://images.pexels.com/photos/1752757/pexels-photo-1752757.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,정확한 가격은 지자체에 문의,20명,wellbeing.gangbukcmc.seoul.kr,"월, 수 16:00~17:30"
1,생활체조(정릉e편한세상아파트),성북,서울 성북구 북악산로 851,37.60025102,127.0183154,유료,02-914-1871,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,20명,,금 10:00~10:50
1,보디빌딩(용마문화복지센터),중랑,서울 중랑구 용마산로 393,37.587003,127.0951883,유료,,https://images.unsplash.com/photo-1526506118085-60ce8714f8c5?auto=format&fit=crop&q=80&w=1287&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,10명,,"화, 목 10:00~11:00"
1,뮤직복싱(유린원광사회복지관),중랑,서울 중랑구 신내로 56,37.60447047,127.0959157,유료,0507-1349-4011,https://images.pexels.com/photos/4753923/pexels-photo-4753923.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,정확한 가격은 지자체에 문의,50명,http://www.yurin.or.kr/,화 09:30~10:20
