category_id,name,district,address,latitude,longitude,phone_number,price,page_url,work_time,image_url,description
3,선화랑,종로구,서울특별시 종로구 인사동5길 8,37.57292267,126.9857219,02-734-0458,무료,http://www.sungallery.co.kr/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100474&thumb=Y,
3,한국영화박물관,마포구,서울특별시 마포구 월드컵북로 400,37.58065618,126.8898393,02-3153-2072,무료,https://www.koreafilm.or.kr/museum/main,"월요일, 신정, 설, 추석 연휴",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bd2f0e3a48504277bb1b004483afbd3b&thumb=Y,
3,세계장신구박물관,종로구,서울 종로구 북촌로5나길 2 세계장신구박물관,37.5809772,126.9818059,02-730-1610,유료,http://www.wjm.or.kr/,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6a15a274d0ff4f738f69b2b64bcd9d45&thumb=Y,
3,서울약령시한의약박물관,동대문구,서울특별시 동대문구 약령중앙로 26,37.58060041,127.0375866,02-969-9241,무료,http://museum.ddm.go.kr/,"매주 월요일(월요일이 공휴일인 경우에는 그 다음날), 1월 1일, 설날, 추석",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100150&thumb=Y,
3,환기미술관,종로구,서울특별시 종로구 자하문로40길 63,37.59408777,126.9661137,02-391-7701,유료,http://whankimuseum.org/,"월요일설날, 추석연휴",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f4f4b9a4ba5846d4a7e1f79ecd009d06&thumb=Y,
3,북촌박물관,종로구,서울특별시 종로구 북촌로 39,37.58043233,126.984767,02-766-8402,유료,https://www.youtube.com/channel/UCLBv6vGwDdoGWszM2DPZ19g?view_as=subscriber,"월요일, 설, 추석",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4c8706b74cf84fcda341d26636e0b191&thumb=Y,
3,영인문학관,종로구,서울특별시 종로구 평창30길 81,37.61189247,126.9717579,02-379-3182,유료,https://www.youtube.com/@user-rr5yb7mh6z,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f959ea7a796e456c9bb347761aa2205a&thumb=Y,
3,연세대학교신촌캠퍼스박물관,서대문구,서울특별시 서대문구 연세로 50,37.56605084,126.9439162,02-2123-3340,무료,https://museum.yonsei.ac.kr/museum/index.do,일요일 및 공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=60b200f39d7047389f35ec78855e93c6&thumb=Y,
3,숙명여자대학교 정영양자수박물관,용산구,서울특별시 용산구 청파로47길 100,37.54547408,126.9650744,02-710-9133,무료,https://www.instagram.com/swu_museum/,"일요일, 신정",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=93677749e62f42f5bd610e2b88fe812e&thumb=Y,
3,백범김구기념관,용산구,서울특별시 용산구 임정로 26,37.54427794,126.959253,02-799-3400,무료,http://www.kimkoomuseum.org/main/,"월요일1월 1일설날, 추석, 기타 관장이 정하는 날.",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d428499c5ba04008b2d7c6bef371049d&thumb=Y,
3,보나장신구박물관,종로구,서울특별시 종로구 인사동길 9,37.57167906,126.9868412,02-732-6621,유료,http://www.bonamuseum.com/,매주 월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=931ce3a85eeb43b0bd07311cd7e3fa96&thumb=Y,
3,한국불교역사 문화기념관,종로구,서울특별시 종로구 우정국로 55,37.57389314,126.9818817,02-2011-1700,유료,http://www.buddhism.or.kr/jongdan/main/index.php,매주 월요일1월 1일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100328&thumb=Y,
3,상명대학교 박물관,종로구,서울특별시 종로구 평창문화로 151,37.61058458,126.9757624,02-781-7920,무료,http://museum.smu.ac.kr/,"토,일요일법정공휴일개교기념일동하계 휴가기간",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7adc54dcd3cb4917bb561b1e234dc6af&thumb=Y,
2,서울돈화문국악당,종로구,서울  종로구 와룡동 12-2,37.57725028,126.9907307,02-3210-7001,무료,www.sdtt.or.kr,매주 월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=551aebe187b245b29850109fd7872291&thumb=Y,
5,용산문화원,용산구,서울특별시 용산구 효창원로8길 28,37.53342496,126.95186,02-703-0052,유료,http://yongsan.kccf.or.kr,"매주 토,일요일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7284e48f2c4044aa94be0ef64746af98&thumb=Y,
5,롯데월드 어드벤처,송파구,서울특별시 송파구 올림픽로 240,37.51130961,127.0981418,1661-2000,유료,http://www.lotteworld.com,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=10121a425f3f4bd5a598028ccc0d8424&thumb=Y,
3,호림박물관,관악구,서울특별시 관악구 남부순환로152길 53,37.4808823,126.9182364,02-858-8309,유료,https://www.horimmuseum.org/ko,월요일1월1일설날당일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100092&thumb=Y,
3,서대문형무소역사관,서대문구,서울특별시 서대문구 통일로 251,37.57460851,126.9556118,02-360-8590,유료,https://sphh.sscmc.or.kr/,"매주 월요일, 신정, 설날",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100186&thumb=Y,
2,삼일로창고극장,중구,서울시 중구 삼일대로9길 12,37.563469,126.9879706,02-3789-9640,무료,http://samilro.com/,"매주 월요일/설,추석 연휴 일(공연장) 설, 추석 연휴 당일(스튜디오)",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=797d0c5893a149f0947a36ffd6fd3bbd&thumb=Y,
3,인사아트프라자갤러리,종로구,서울특별시 종로구 인사동길 34-1,37.57385797,126.9856095,02-736-6347,유료,http://insaartplaza-gallery.com/xe/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100356&thumb=Y,
2,샤롯데씨어터,송파구,서울특별시 송파구 올림픽로 240,37.51130961,127.0981418,1644-0078,유료,http://www.charlottetheater.co.kr,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100250&thumb=Y,
2,구로구민회관,구로구,서울특별시 구로구 가마산로25길 21,37.49694727,126.889556,02-860-2592,유료,https://www.guroartsvalley.or.kr/user/overall/overallArt4.do,프로그램별 상이,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100116&thumb=Y,
3,명원박물관,성북구,서울특별시 성북구 정릉로9길 68,37.61093882,127.0002355,02-909-4210,무료,http://museum.kookmin.ac.kr,국정 공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100235&thumb=Y,
2,소월아트홀,성동구,서울  성동구 왕십리로 281 성동문화회관,37.5593204,127.036016,02-2204-6405,유료,https://www.sdfac.or.kr/kor/sdfac/main/main.do,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=10c7a5dc314e436db435df9dceffb587&thumb=Y,
3,생명과학박물관,양천구,서울특별시 양천구 목동동로 206-1,37.52392536,126.8720147,02-2654-8887,유료,http://www.hlsi.co.kr/sub/sub05_0101.php,"매주 월요일, 추석, 설날",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=43eb9a2c64ef40f0a9b800128ff21cfa&thumb=Y,
3,고려대학교 박물관,성북구,서울특별시 성북구 안암로 145,37.58870342,127.0316983,02-3290-1514,무료,http://museum.korea.ac.kr,"월요일, 박물관규정에 정한 휴관일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=29e28479f4184f789ff487e63ac081db&thumb=Y,
8,금천마을활력소 어울샘,금천구,서울특별시 금천구 탑골로 22,37.45180932,126.9116493,070-4105-4756,무료,http://www.eoulsam.com/,"월요일, 일요일, 법정공휴일 및 기타 재단이 사전 공지한 날",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=291a6d1fae1e43459e5231117e7c4d7d&thumb=Y,
2,두산아트센터 스페이스111,종로구,서울특별시 종로구 종로33길 15,37.57181233,127.0010001,02-708-5001,유료,https://www.doosanartcenter.com/ko/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0bb4c3a5151e47cb82a0d0ca950b489b&thumb=Y,
8,아트숨비센터 ,은평구,서울특별시 은평구 은평로8길 9,37.59939709,126.9207203,02-973-1023,무료,http://artsoombi.com/,일요일 및 공휴일 ,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2212b1c75d044bc7b03ef82ae3d6d859&thumb=Y,
5,무빙아트미술교육원 ,,경기도 부천시 도약로 83,37.51190412,126.7587543,032-327-4678,무료,http://www.movingart.kr,매주 일요일(협의에 의해 대관 가능) 및 공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d79154c212e644ee894d6de0e22f66d1&thumb=Y,
2,대안공간 ○:PEN,성북구,서울특별시 성북구 동소문로20가길 28,37.5927616,127.0179058,02-924-6111,무료,cafe.daum.net/o-pen,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=65182ce7dd9546e982eb3dbb44ae9588&thumb=Y,
7,서울풍물시장 청춘일번가,동대문구,서울특별시 동대문구 천호대로4길 21,37.57271319,127.0255029,070-7726-5945,무료,www.pungmul.or.kr,매주 화요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=954f7002a51f4c0792df4a83b0035f86&thumb=Y,
8,서울생활문화센터 체부,종로구,서울특별시 종로구 자하문로1나길 3-2,37.5767085,126.9714894,02-6272-0111,무료,www.ccasc.or.kr,매주 월요일 / 신정 및 구정 연휴 / 추석연휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7d57d54657674a788deafb3b3e47cb27&thumb=Y,
3,서울도시건축전시관,중구,서울특별시 중구 세종대로 119,37.56688375,126.9767024,,무료,https://sca.seoul.go.kr/seoulhour/site/urbanArch/home,"매주 월요일 (공휴일인 경우, 그 다음날), 1월1일, 설날, 추석 및 서울도시건축전시관이 지정한 날",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=953f1237c1e046a29d3e20c420adafcf&thumb=Y,
3,슈페리어갤러리,강남구,서울특별시 강남구 테헤란로 528 슈페리어타워 지하1층,37.50809527,127.062,02-2192-3366,무료,https://www.thesuperiormall.com/goods/goods_art.php,"토요일, 일요일, 공휴일 ",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=08e69d24831f46989b85c35e2662e1e5&thumb=Y,
8,서울생활문화센터 낙원,종로구,서울특별시 종로구 삼일대로 428,37.57276352,126.9879025,02-6959-8323,무료,http://www.nakwon-communityart.or.kr/,"월요일, 신정, 구정, 추석연휴",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=63df92c30c024df0a810fd004aba96af&thumb=Y,
8,플랫폼창동61,도봉구,서울특별시 도봉구 마들로11길 74,37.65407759,127.0487373,02-993-0561,무료,http://www.platform61.kr/,매주 월요일 정기 휴관일 ,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c294ff39cae34675b163eb7043b92d9b&thumb=Y,
4,구로구립 꿈마을도서관,구로구,서울특별시 구로구 디지털로27다길 65,37.48714316,126.8901547,02-830-5807,무료,https://lib.guro.go.kr/#/,월요일 및 법정공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7b73912a469a4aee84c14f5b8173a9a5&thumb=Y,
2,평촌아트홀,동안구,경기도 안양시 동안구 평촌대로 76,37.37998052,126.9640318,031-687-0555,무료,www.ayac.or.kr,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=858634f75cb14d78b2ea9724f522a712&thumb=Y,
3,종로구립 고희동미술관,종로구,서울특별시 종로구 창덕궁5길 40,37.58313281,126.9889643,02-741-8424,무료,http://www.jfac.or.kr,"월요일, 1월 1일, 설날, 추석",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=100c880feb2245918c87b9e34152620e&thumb=Y,
3,갤러리 구루지,구로구,서울특별시 구로구 가마산로25길 21,37.49710269,126.8895491,02-2029-7151,무료,https://www.guroartsvalley.or.kr/user/home.do,전시에 따라 상이,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=baa5825dbd88444f83dec7f322053f8b&thumb=Y,
6,SPACE 1257,강남구,"서울특별시 강남구 학동로 146, 와일리 타워 1층",37.51250366,127.026929,02-6952-1251,무료,https://www.instagram.com/space_1257/,일부 공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=025757b592d5461d9c09fddbb3accb2f&thumb=Y,
3,세계골프역사박물관,강남구,서울특별시 강남구 테헤란로 528 슈페리어타워 지하2층,37.50809527,127.062,02-2192-3005,유료,https://blog.naver.com/golfhistory,"토요일, 일요일, 공휴일 ",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f17edda73ab141fea4542f5d4a4f8414&thumb=Y,
3,경춘선숲길 갤러리,노원구,서울특별시 노원구 화랑로 608,37.62449232,127.0931031,02-2289-3490,무료,www.nowonarts.kr,휴관 : 매주 월요일 및 법정공휴일(일요일 제외),https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=494d80ea19f3425c9f90dabdc8ff8cac&thumb=Y,
3,국립중앙박물관,용산구,서울특별시 용산구 서빙고로 137,37.52399999,126.9802709,02-2077-9000,무료,www.museum.go.kr,"1월1일, 설날(2.1.), 추석(9.10.) / 상설전시실 정기휴실일: 매년 4월, 11월(첫째 월요일)",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f3c4a0327101416098bdf70b526aa2cf&thumb=Y,
2,청춘극장,중구,서울특별시 중구 새문안로 22,37.56712921,126.9686448,02-3672-4235,유료, http://cafe.naver.com/seoulsilvercinema,"설날,추석 당일, 매주 일요일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8fae9a00c4614c268e45bd4882139fbc&thumb=Y,
3,서울우리소리박물관,종로구,서울특별시 종로구 율곡로 96,37.57715793,126.989622,02-742-2600,무료,http://gomuseum.seoul.go.kr/sekm,매주 월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8e12eacb436f4ff58a6ad27c0a4af21b&thumb=Y,
4,대방어린이도서관,동작구,서울특별시 동작구 대방동길 55,37.50302549,126.9252227,02-813-6740,무료,https://lib.dongjak.go.kr/dj/index.do,"매주 월요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a63e0f3275d54cf1a47a225708e3efcd&thumb=Y,
1,광진숲나루,광진구,서울 광진구 구의동 175-1,37.54727513,127.0978393,02-450-1114,무료,https://korean.visitseoul.net/etc-area/%EA%B4%91%EC%A7%84%EC%88%B2%EB%82%98%EB%A3%A8_/37010,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a4775ca6a4cc4f61a9361d8338a0d550&thumb=Y,
5,북촌전통공예체험관,종로구,서울특별시 종로구 북촌로12길 24-5,37.58252379,126.9860292,02-741-2148,무료,https://tour.jongno.go.kr/tour/main/contents.do?menuNo=110544#110544,"설날, 추석 당일 휴무",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a5828b8e4e0140fc8a39c7a3fe64abe1&thumb=Y,
3,함석헌기념관,도봉구,서울특별시 도봉구 도봉로123길 33-6,37.65296162,127.0347964,02-905-7007,무료,http://hamsokhon.dobong.go.kr/,매주 월,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cfa4ea2ba2b746d597ae33b29e495da2&thumb=Y,
3,SeMA 벙커,영등포구,서울 영등포구 여의도동 2-11,37.52490456,126.9229717,02-2124-8800,무료,http://sema.seoul.go.kr,매주 월요일 휴관 / 정기휴관 (1월 1일),https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8388f9ba313e4d1ba6196cd6c942ba52&thumb=Y,
3,다문화박물관,은평구,서울특별시 은평구 불광로 135,37.61878209,126.9325207,02-323-6848,유료,http://www.multiculturemuseum.com/main/index.php,"평일(화~금) 오후 1시~6시 / 주말(토),공휴일 : 10시~6시 / 마감 1시간전 입장가능, 10명 이상 기관 및 단체는 사전예약 필수",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c83ca21295b64e7e87b183df5e792bbb&thumb=Y,
3,갤러리 히든플레이스,서대문구,울특별시 서대문구 대현동 53-9,37.55848121,126.9462494,,무료,https://www.instagram.com/hiddenplace.kr,월요일 및 국정 공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=8e85fb7c5a11414bb62c35a2cb723472&thumb=Y,
1,서울광장,중구,서울 중구 태평로2가 17-3,37.56533387,126.9776978,,무료,https://plaza.seoul.go.kr/,홈페이지 참고,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c171950c62924566b541ee32591a9285&thumb=Y,
3,갤러리240,종로구,서울특별시 종로구 창경궁로 240-37,37.58217664,126.998582,010-9883-2533,무료,https://www.instagram.com/gallery.240/,매주 월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f52aaeb0bd40428ebec6dfd60897bb04&thumb=Y,
7,tbs(서울특별시미디어재단),마포구,서울특별시 마포구 매봉산로 31,37.57572697,126.8899726,02-311-5114,무료,http://tbs.seoul.kr/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ef35e4a397914ac496f4760f8a94bf01&thumb=Y,
3,장디자인아트 JeanDesignArt,강남구,서울특별시 강남구 도산대로67길 27,37.52587293,127.0442559,02-514-0555,무료,https://www.jeandesignart.com/,매주 일요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d1a27734b5fd4f5e9a06ce9d115a65cd&thumb=Y,
3,청화랑,강남구,서울특별시 강남구 삼성로147길 4,37.52273774,127.047651,02-543-1663,무료,www.chungartgallery.com,"공휴일, 일요일 (전시가 없을경우)",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a5912a86d4eb478a9643f9ebc45d50fc&thumb=Y,
3,북서울꿈의숲아트센터 드림갤러리,강북구,서울특별시 강북구 월계로 173,37.62025446,127.0443247,02-2289-5401,무료,https://www.sejongpac.or.kr/portal/main/contents.do?menuNo=200226,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0a79696cd7c647f185a0072a4f8f3b3e&thumb=Y,
1,남산 소나무 힐링숲,중구,서울 중구 장충동2가 산 14-21,37.5511809,126.996586,02-3783-5995,무료,http://parks.seoul.go.kr/,"매주 일,월",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=890d42621a8847e89b8f4c751e7fa384&thumb=Y,
4,국사봉숲속작은도서관,동작구,서울특별시 동작구 양녕로23길 27,37.49543351,126.9405902,010-5849-2327,무료,https://lib.dongjak.go.kr/dj/html.do?menu_idx=84,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=9a1d6d32a4384de0b7e9ef4ae45cc498&thumb=Y,
3,서울노인복지센터(탑골미술관),종로구,서울특별시 종로구 삼일대로 467,37.57596579,126.9858533,02-6220-8500,무료,www.seoulnoin.or.kr,"주말, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=fcde20f66e614aa39fcfa637b3d34869&thumb=Y,
1,남산공원 호현당,중구,서울 중구 회현동1가 산 1-44,37.55504848,126.9804324,02-3783-5995,무료,http://parks.seoul.go.kr/,"매주 월,화",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1426dc7b7d7745edad4fd8b23ab71d38&thumb=Y,
3,호리아트스페이스,강남구,서울특별시 강남구 압구정로80길 26 3층,37.52479907,127.0446105,02-511-5482,무료,horiartspace.com,주말 휴무 / 전시기간 중 변동,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=61ae37e3663a4719993af1d76b5de595&thumb=Y,
3,전태일기념관,종로구,서울특별시 종로구 청계천로 105,37.56846645,126.9893003,02-318-0904,무료,taeil.org,"매주 월요일, 1월 1일, 설/추석 당일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=2da03a8f5fb84ccea0b9e67bd9233be2&thumb=Y,
3,동작아트갤러리,동작구,서울특별시 동작구 보라매로5길 28-1,37.49379251,126.9231084,070-7204-3257,무료,https://www.idfac.or.kr/sub_new/menu02_01_01.php,"매주 일, 월요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=64112524fe494dd690760322fc821827&thumb=Y,
2,북서울꿈의숲아트센터,강북구,서울특별시 강북구 월계로 173,37.62025446,127.0443247,02-2289-5401,무료,www.sejongpac.or.kr/portal,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=39ede18c3a6e46c1a76d2c7252d05088&thumb=Y,
3,이한열기념관,마포구,서울특별시 마포구 신촌로12나길 26,37.55504357,126.9338654,02-325-7216,무료,http://www.leememorial.or.kr/,매주 주말,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bb68022836404c9c9b92e1d20660c7e7&thumb=Y,
2,유니플렉스,종로구,서울특별시 종로구 대학로12길 64,37.58119758,127.0036202,02-766-2115,무료,http://www.uniplex.co.kr/,"월, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d1870f977f8b425780ba7dedaa341f54&thumb=Y,
8,강남시니어플라자,강남구,서울특별시 강남구 봉은사로 332,37.50978716,127.0432183,02-3467-9900,무료,https://www.gangnam.go.kr/office/seniorplaza,평일 주중운영,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6ab79d32ffa8414bbb4bf2edf681ceff&thumb=Y,
2,선돌극장 (예술 공연장),종로구,서울특별시 종로구 혜화로5길 5,37.58681262,126.9997652,02-747-3226,유료,https://www.facebook.com/pages/%EC%84%A0%EB%8F%8C%EA%B7%B9%EC%9E%A5/346232245413258,공연에 따라 변동,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=d17696d3051a4258bc147eabb519bcee&thumb=Y,
5,동작문화원,동작구,서울특별시 동작구 장승배기로10길 42,37.50444553,126.9410884,02-822-8500,무료,www.dongjaktv.net,"토,일,공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=20bb7e381cef4f5eae8616c6c343aef7&thumb=Y,
2,충무아트센터,중구,서울특별시 중구 퇴계로 387,37.56594097,127.0147909,02-2230-6601,무료,www.caci.or.kr,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5bed84bb6d7f419786d04f35acb75713&thumb=Y,
4,국립중앙도서관 실감서재,서초구,서울특별시 서초구 반포대로 201,37.4974226,127.0032279,02-3456-6169,무료,https://www.nl.go.kr/NL/contents/N41801000000.do,"매월 둘째, 넷째 월요일, 일요일을 제외한 관공서의 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b52014b853934bdcafdcf2afa5516ca1&thumb=Y,
4,구로기적의도서관,구로구,서울특별시 구로구 구로중앙로40길 24,37.50673513,126.8773759,02-2632-8878,무료,https://lib.guro.go.kr,정기 휴관 : 매주 월요일/임시 휴관 : 도서관 사정으로 임시로 정하는 휴일/일요일을 제외한 법정 공휴일 (일요일과 공휴일이 겹치는 경우 휴관),https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=12757794982b464883c9ee9cc5068e05&thumb=Y,
3,브랜뉴디지털아트갤러리,서초구,서울특별시 서초구 강남대로69길 8,37.50183996,127.0246452,02-585-5388,무료,http://www.brandnew-design.com/gallery/artgallery03.asp,"설연휴, 추석연휴",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4b161a8f15714980bc64d4252fb564f2&thumb=Y,
1,오류역 문화공원,서초구,서울특별시 구로구 경인로20길 13,37.49451216,126.8455535,,무료,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5d46d009236649229d5c282d748a8853&thumb=Y,
3,기생충박물관,강서구,서울특별시 강서구 화곡로 333,37.55362014,126.8507501,02-2601-3283,무료,http://www.parasite.or.kr/,"일요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f5f115388d8a40f7b2daab95568b6b9b&thumb=Y,
4,사당솔밭도서관,동작구,서울특별시 동작구 솔밭로 86,37.48408142,126.9673507,02-585-8411,무료,https://lib.dongjak.go.kr/dj/index.do,"매주 월요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1f6aaaf6398b4eaeac46770ab8959451&thumb=Y,
2,서울놀이마당,송파구,서울특별시 송파구 잠실로 124,37.50936664,127.0981982,02-414-1985,무료,https://korean.visitseoul.net/entertainment/%EC%84%9C%EC%9A%B8%EB%86%80%EC%9D%B4%EB%A7%88%EB%8B%B9_/1761,"평일, 공연일 제외한 일요일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=0aa81920ce8c4a099bfd9585755ce929&thumb=Y,
3,경교장(사적 제465호),종로구,서울특별시 종로구 새문안로 29,37.56833998,126.9680343,02-735-2038,무료,https://museum.seoul.go.kr/www/intro/annexIntro/annex_21/annex_21_01.jsp?sso=ok,"공휴일을 제외한 매주 월요일, 1월 1일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1e961baf70764e79a523e1b5f26d6620&thumb=Y,
2,하라스튜디오,금천구,서울특별시 금천구 가산디지털1로 181 가산w센터 B218호,37.48142499,126.8803936,02-6281-6776,무료,http://harastudio.co.kr,공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=86b2231f707b4ba7b11f1059eccca380&thumb=Y,
4,동작어린이도서관,동작구,서울특별시 동작구 장승배기로16길 98,37.50920488,126.9434323,02-823-6750,무료,https://lib.dongjak.go.kr/dj/index.do,"매주 월요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=796eeb3b6b9445b4aaccebf94451d8ae&thumb=Y,
3,도봉구민청 1층 갤러리,도봉구,서울특별시 도봉구 마들로 656,37.66871613,127.0471314,02-3494-6474,무료,http://dbfac.or.kr/front/dbgmc/gmcIntro.do,"1월 1일, 설날, 추석, 기타 공휴일 및 도봉구청장이 운영상 휴관일 필요하다고 정하는 날 (휴관일 10일전 공지)",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=241378e8b3164905827930e423b6c6ed&thumb=Y,
4,약수도서관,동작구,서울특별시 동작구 양녕로22바길 64,37.49788488,126.9474555,02-823-1907,무료,https://lib.dongjak.go.kr/dj/html.do?menu_idx=81,"매주 월요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=02054a8bd2b5478bac93beeee2c8763b&thumb=Y,
4,불암도서관,노원구,서울특별시 노원구 중계로8길 20,37.64536085,127.0832181,02-935-0721,무료,https://www.nowonlib.kr/htmlmanager/service/65,"매월 첫째, 셋째 월요일 및 일요일을 제외한 법정공휴일(단, 일요일과 법정공휴일이 겹칠 경우 휴관, 노동절(5월 1일) 휴관)",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c45121922d7f4bdb833321c991d4876e&thumb=Y,
2,아티스탄홀,종로구,서울특별시 종로구 대학로 132,37.58309546,127.0021033,,유료,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=98237a93db83435e8eecd2ab15b6260d&thumb=Y,
2,마루아트홀,종로구,서울특별시 종로구 대학로8가길 30,37.58229447,127.0025238,,유료,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5d07c3375c5b42c3bd332a016cd692ea&thumb=Y,
