,Unnamed: 0,category_id,name,district,address,latitude,longitude,work_time,price,phone_number,image_url,page_url,description
199,199,,배화우리서점,종로구,종로구 필운대로1길 31,37.57777837,126.9677399,,무료,02-738-9184,"https://image.bookshopmap.com/960,fit,q60/venue/%E1%84%8B%E1%85%AE%E1%84%85%E1%85%B5%E1%84%89%E1%85%A5%E1%84%8C%E1%85%A5%E1%86%B71.jpg?ver=1642049507",,새책방      
200,200,,백호문구서점,마포구,마포구 광성로6안길 10,37.54886866,126.9381762,,무료,02-716-8628,,,새책방      
201,201,,번동문고,강북구,강북구 오현로 191 지하1층,37.62882043,127.0391947,,무료,02-981-8425,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200524_213%2F1590310570908JKiau_JPEG%2FkVhKv0enY8VxQ4o_xtizcEzL.jpg,,새책방      
202,202,,번역가의 서재,마포구,마포구 동교로17길 67 101호,37.55765179,126.9142773,,무료,0507-1367-7421,,https://www.instagram.com/tlbseoul,새책방      
203,203,,법문서적,관악구,신림로23길 16 2층,37.47048117,126.9344768,,무료,02-882-3333,https://dnvefa72aowie.cloudfront.net/business-profile/bizPlatform/profile/13945477/1672459718994/Njc3ZjIzOGIyZGMxNTk4Y2EwNjZiOGQ2YWY5YTAwOWRjZmYyMDlmNjQwN2ExNmMxNjMzMzE3ZjA4NWNlYjU2YS5qcGc=.jpeg?q=95&s=1440x1440&t=inside,http://www.bubmoon.com,새책방      
204,204,,벧엘서점,강서구,강서구 강서로47길 36,37.55295337,126.8341859,,무료,02-2663-1678,,,새책방      
205,205,,별책방(구예스서점),서대문구,서대문구 거북골로20길 71 창경빌딩 지하1층,37.58107104,126.9112801,,무료,0507-1317-0139,https://mblogthumb-phinf.pstatic.net/MjAyMTA5MTVfMjc5/MDAxNjMxNjkwMDcxNDE0.DRih4ry8puaEqdkxJFM2E55dTQGxcMNHZ51CDTnj9VIg.437MAf20dLTQ311-grojvJanVJHnJaIXVrvHhpXzqM8g.JPEG.simmir76/KakaoTalk_20210915_153922973_02.jpg?type=w800,,새책방      
206,206,,별책부록,용산구,용산구 신흥로16길 7,37.54493118,126.9869973,,무료,070-4007-6690,"https://image.bookshopmap.com/600,fit,q60/venue/BC777A64-A8DB-4BEB-B01C-2D58E70DC1EC.JPG?ver=1624955073",https://www.byeolcheck.kr,새책방      
207,207,,보람책문고,노원구,노원구 한글비석로 466 지하1층,37.66457189,127.0664179,,무료,02-935-4999,,,새책방      
208,208,,보성서점,강동구,강동구 양재대로89길 28,37.52689198,127.133932,,무료,02-483-1477,,,새책방      
209,209,,보안책방,종로구,종로구 효자로 33 2층,37.57911789,126.9736303,,무료,02-720-8409,"https://image.bookshopmap.com/600,fit,q60/venue/boanbooks_72579245_545251769608887_3960226961292654623_n.jpg",http://b1942.com,새책방      
210,210,,본동서적,금천구,금천구 금하로 631-7,37.45514372,126.9012035,,무료,02-893-0158,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210310_161%2F1615340996061LIlso_PNG%2FfMELe4YkJp5LytYupGkk15Rs.png,,새책방      
211,211,,부비프,성북구,성북구 보문로30가길 31,37.58926091,127.0214972,,무료,,https://mblogthumb-phinf.pstatic.net/MjAyMDA3MDlfMTQy/MDAxNTk0MjY0NjU0MDkz.vToHg6CHvNh4e-Zk2wYXn0CcXdjGx26-hQmBG70zeIcg.uYEGiv_FIH2KenMjwZeG0NIfDrRAripvGOJG3V71rAUg.JPEG.storysb/504310C2-45F7-4009-941B-E20197D93466.jpeg?type=w800,https://www.instagram.com/buvif.bookshop,새책방      
212,212,,북데이423,강동구,강동구 고덕로 266,37.55469368,127.1551146,,무료,02-442-5581,https://mblogthumb-phinf.pstatic.net/MjAyMTA4MTlfMjUx/MDAxNjI5MzcyMzA1NTk3.AfZrWbd6o-VoNWNVOS5sxJLaWgkYBJK0ZwXANfz7xGMg.7GoUbksUI94ZtoykyjZP3E1k0YwwTbwHjOdfuZ-YjyIg.JPEG.daji1/IMG_3561.JPG?type=w800,https://www.instagram.com/bookday423_official,새책방      
213,213,,북라인,관악구,관악구 신림로28길 81,37.47202216,126.9378065,,무료,02-883-4939,,http://gosibookline.co.kr/,새책방      
214,214,,북바이북,종로구,종로구 새문안로5길 19 로얄빌딩,37.57202956,126.9742933,,무료,0507-1313-0416,"https://image.bookshopmap.com/600,fit,q60/venue/%E1%84%87%E1%85%AE%E1%86%A8%E1%84%87%E1%85%A1%E1%84%8B%E1%85%B5%E1%84%87%E1%85%AE%E1%86%A8_72f1f9ee.jpg?ver=1665372313",http://bookbybook.co.kr,새책방      
215,215,,북뱅크,노원구,노원구 한글비석로 242 삼부프라자 지하1층,37.6492349,127.0769736,,무료,02-2091-0304,,,새책방      
216,216,,북새통문고,마포구,마포구 양화로 188 애경타워 5층,37.55774581,126.9264983,,무료,02-324-0211,"https://image.bookshopmap.com/600,fit,q60/venue/E0OpuJXUcAMjL2D.jpeg?ver=1622682704",,새책방      
217,217,,북스리브로(구로점),구로구,구로구 구로중앙로 152 NC신구로점 5층,37.50116014,126.882773,,무료,070-4726-2825,"https://static.wixstatic.com/media/f6c3ea_5f3f59707f3c4336ad88e1ab1577dbdd~mv2.jpg/v1/fill/w_1860,h_1198,al_c,q_90,usm_0.66_1.00_0.01,enc_auto/f6c3ea_5f3f59707f3c4336ad88e1ab1577dbdd~mv2.jpg",https://www.bookslibro.com,새책방      
218,218,,북스리브로(상봉점),중랑구,중랑구 상봉로 131 상봉 듀오트리스 지하 1층,37.59740662,127.0921776,,무료,070-4726-7775 ,"https://static.wixstatic.com/media/f6c3ea_9e7e165cafca4303b1197690903d5d3a~mv2.jpg/v1/fill/w_1860,h_1200,al_c,q_90,usm_0.66_1.00_0.01,enc_auto/f6c3ea_9e7e165cafca4303b1197690903d5d3a~mv2.jpg",https://www.bookslibro.com,새책방      
219,219,,북스토어17,마포구,독막로5길 33,37.54943953,126.9185605,,무료,0507-1436-0531,https://street-h.com/wp-content/uploads/2022/01/bookstore17_1.jpg,https://bookstore17.com,새책방      
220,220,,북스피리언스,마포구,마포구 연남로11길 34 지하1층,37.56540751,126.9170931,,무료,02-324-2399,https://storage.googleapis.com/real-seoul-image/place/a63d61ee-b22a-474e-b827-e2e4a9359d0a.png,https://smartstore.naver.com/booksperience,새책방      
221,221,,북악서점,성북구,성북구 정릉로 159,37.60779676,127.0027864,,무료,02-942-0649,,,새책방      
222,222,,북오피스,강서구,강서구 공항대로48길 47,37.55261303,126.8545282,,무료,02-2242-6460,,,새책방      
223,223,,북촌책방,종로구,종로구 북촌로5길 19-12,37.5789522,126.9842012,,무료,02-995-6630,https://inmun360.culture.go.kr/upload/board/image/75/2361375_201811141620507960.JPG,https://blog.naver.com/bcbooks1201,헌책방      
224,224,,북커스,종로구,종로구 평창30길 10 2층,37.6109244,126.9751427,,무료,02-394-4588,https://mblogthumb-phinf.pstatic.net/MjAxOTA4MTBfMTI2/MDAxNTY1NDE1ODkyNTU4.lfgwXDSdObGRzmhongWLPghuDmbBaIZ77Z60EfQ00D4g.99JqpuTKJvpypL5GlirxB6O2btLuLZ9I6fGGhaJ5me0g.JPEG.crystalworks/%EB%B6%81%EC%BB%A4%EC%8A%A4_7.jpg?type=w800,https://post.naver.com/bluzine?fbclid=IwAR0sKw4HJh8JkPmunzO6sNDEbtaARHpYA4NdehuSBRfWW9DPCZy6RCJrXgM,새책방      
225,225,,북티크,마포구,독막로31길 9 2층,37.55358661,126.9187818,,무료,0507-1394-1141,https://street-h.com/wp-content/uploads/2016/07/%E1%84%87%E1%85%AE%E1%86%A8%E1%84%90%E1%85%B5%E1%84%8F%E1%85%B3_20160711_01.jpg,https://www.booktique.kr,새책방      
226,226,,분당책선생,송파구,송파구 송파대로 425 문화빌딩 지하1층,37.5046823,127.1071315,,무료,02-424-4142,,,헌책방      
227,227,,비건책방 서울,서대문구,서대문구 가재울로2안길 29-14,37.57530743,126.9238625,,무료,0507-1340-0424,https://post-phinf.pstatic.net/MjAyMjEwMTNfMjUy/MDAxNjY1NjI0NzQxODk1.XsIlmHNFMkA9pe4vuHqp3hQQ9PgTyOmuWdfBmm3bK7gg.GA4GlOAYl0Ugj6L-NwHj7MCY7LVpUQub9Hf7Nksao0Eg.JPEG/KakaoTalk_20221013_102320024.jpg?type=w800_q75,https://blog.naver.com/veganbooks_,새책방      
228,228,,비엥북스,은평구,은평구 서오릉로 149 쿠아레비 구산점 내,37.60590116,126.9223492,,무료,0507-1411-7870,https://mblogthumb-phinf.pstatic.net/20160430_258/josephn628_1462017105228m1KzM_JPEG/R0008644.JPG?type=w800,https://smartstore.naver.com/bienbooks,새책방      
229,229,,비플랫폼(B-Platform),마포구,마포구 독막로2길 22 3층,37.54763092,126.9144439,,무료,070-4001-8388,"https://image.bookshopmap.com/600,fit,q60/venue/%E1%84%87%E1%85%B5%E1%84%91%E1%85%B3%E1%86%AF%E1%84%85%E1%85%A2%E1%86%BA%E1%84%91%E1%85%A9%E1%86%B7.jpg",http://blog.naver.com/b-platform,새책방      
230,230,,비화림,종로구,종로구 창덕궁길 153 1층,37.58298867,126.9873972,,무료,0507-1362-0312,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/bihwarim_bookshop_cover.jpg,https://smartstore.naver.com/bihwarim_bookshop/,새책방      
231,231,,사가정문고,중랑구,중랑구 사가정로 398,37.58028764,127.0888166,,무료,02-493-9544,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181011_217%2F1539219090592VzVkW_PNG%2FGx6rjELPqYvfQJtcNOFq8CVy.png,,새책방      
232,232,,사슴책방(성산점),마포구,마포구 성미산로13길 110,37.56576617,126.9162929,,무료,0507-1409-8092,"https://image.bookshopmap.com/600,fit,q60/venue/%E1%84%89%E1%85%A1%E1%84%89%E1%85%B3%E1%86%B7%E1%84%8E%E1%85%A2%E1%86%A8%E1%84%87%E1%85%A1%E1%86%BC%E1%84%89%E1%85%A5%E1%86%BC%E1%84%89%E1%85%A1%E1%86%AB%E1%84%8C%E1%85%A5%E1%86%B7-deer_bookshop_88276765_1081206802216730_5113518198000991290_n.jpg",https://www.deerbookshop.net,새책방      
233,233,,사유의 사유,도봉구,도봉구 방학로 3길 12,37.6621909,127.0407489,,무료,070-7799-0794,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/01_%E1%84%89%E1%85%A5%E1%84%8B%E1%85%AE%E1%86%AF_%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B2%E1%84%8B%E1%85%B4%20%E1%84%89%E1%85%A1%E1%84%8B%E1%85%B2%28%E1%84%82%E1%85%A2%E1%84%87%E1%85%AE%29_1600.jpg,https://www.instagram.com/sayu_books/,새책방      
234,234,,사이에 in 공간인흑석,동작구,동작구 흑석로5길 94,37.50928639,126.9588126,,무료,02-325-6563,,https://blog.naver.com/saiebook,새책방      
235,235,,사진책방 고래,종로구,종로구 자하문로 106,37.58537668,126.9703564,,무료,02-720-7274,https://mblogthumb-phinf.pstatic.net/MjAxOTExMDdfMjc5/MDAxNTczMTE3ODE3MDgy.wwdKcsNBaTh-n_6cMR59fk9A5HAfKz2DSW7208cmVH8g.1nqwuxp_-nycikPW8Uxm0dNoJfH4TEFcjY61KyKbfZsg.JPEG.seoul_library/_S2A9340.jpg?type=w800,https://smartstore.naver.com/photobooks-gorae,새책방      
236,236,,사해책방 ,양천구,양천구 목동중앙북로 33-20,37.54864596,126.8682829,,무료,0507-1332-9208,"https://image.bookshopmap.com/600,fit,q60/venue/7f28ddebf1c2e9101db67d3f16a6d4f9da741a1af12718724b81d2ec1f1687a2_65598604.webp",https://blog.naver.com/kim_holiday,새책방      
237,237,,산책자,마포구,성지길 36 3층,37.5471544,126.9129891,,무료,070-8658-2141,"https://image.bookshopmap.com/600,fit,q60/venue/sanchaekja_179117427_149637887105075_2895019865015224272_n.jpg?ver=1622960938",https://blog.naver.com/wordnbow,새책방      
238,238,,살롱 도스또옙스끼,은평구,은평구 가좌로 317 2층,37.59580973,126.9097156,,무료,0507-1347-7412,https://cdn.epnews.net/news/photo/202008/20718_10805_5741.jpg,https://www.instagram.com/kdoeon,헌책방      
239,239,,살롱드북,관악구,관악구 남부순환로231길 11,37.48039477,126.9569792,,무료,070-4007-2466,https://mblogthumb-phinf.pstatic.net/MjAyMjA3MDRfMTMx/MDAxNjU2OTAyODcwNjAx.ooIOsaF_yaIPV4kFBI3myl6TYj6fhHsFoq4hjb7oMwUg.4n_LJKIn3gIlwSdwQzarevMdaGaPBB-G9ibyP7yWWrkg.PNG.seoul_library/%EC%82%B4%EB%A1%B1%EB%93%9C%EB%B6%81_%EC%86%8C%EA%B0%9C1.png?type=w800,https://blog.naver.com/salon_book,새책방      
240,240,,삼보서점문구,관악구,관악구 인헌9길 31,37.47280985,126.9685786,,무료,02-883-8598,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170517_60%2F1494987739000cHHAS_JPEG%2F20170512_185036.jpg,,새책방      
241,241,,삼환서점,강동구,강동구 구천면로 427,37.55050639,127.1461468,,무료,02-3428-1582,,,새책방      
242,242,,상계문고,노원구,노원구 동일로 1361 상계주공2단지상가 지하1층,37.65006498,127.0612842,,무료,02-931-9453,,,새책방      
243,243,,상상아이서점,강서구,강서구 강서로48길 39 2층 ,37.5525607,126.8385922,,무료,02-3664-8034,,,새책방      
244,244,,상상하는 삐삐,중랑구,중랑구 중랑천로 117 정광빌딩,37.59570848,127.0720292,,무료,02-491-0516,https://www.localview.co.kr/cp/cpimage/901242265_2450665.jpg,http://blog.daum.net/kalman99/,새책방      
245,245,,상암누리문고,마포구,마포구 월드컵북로 396 누리꿈스퀘어 지하1층 1093호,37.57944191,126.8903226,,무료,0507-1313-2689,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190228_8%2F15513481114774zLjB_JPEG%2F0K0y1fR-BFWTN1_Z80797fe_.jpeg.jpg,,새책방      
246,246,,상현서림,중랑구,중랑구 답십리로77길 39,37.5733742,127.081476,,무료,02-2275-5886,,https://www.instagram.com/sanghyunbookstore,헌책방      
247,247,,새고서림,영등포구,영등포구 영신로39길 8-1 201호,37.52169042,126.900341,,무료,0507-1441-2125,https://mblogthumb-phinf.pstatic.net/MjAyMzAxMDlfNTEg/MDAxNjczMjA5OTc3NjQ3.NtkaRxaOHZWdHucl--Ft-RRyJOAWKkByPeUdm9flYQ0g.e0evPrTfYM3Ek1wBu_ouSoDtg6THZaywOM8DzoKY8uQg.JPEG.a_cat_at_dawn/20221222%EF%BC%BF011142%EF%BC%BF0.jpg?type=w800,https://smartstore.naver.com/a_cat_at_dawn,새책방      
248,248,,새벽감성1집,양천구,양천구 월정로50길 16-8,37.54133887,126.8316923,,무료,0507-1365-1209,https://mblogthumb-phinf.pstatic.net/MjAyMjA3MThfMzAw/MDAxNjU4MTIxNDIxMDY5.6I2uaHWQFUGFa9vHJGghce4d8ovMWvbwWwHkFw6a_dIg.tko2zWbggh6s1y5Q4ztsbnrT-hdlbDYocWW3t37vUokg.PNG.seoul_library/%EC%84%9C%EC%9A%B8%ED%98%95%EC%B1%85%EB%B0%A9_%EC%84%9C%EC%A0%90%EC%86%8C%EA%B0%9C__%EC%83%88%EB%B2%BD%EA%B0%90%EC%84%B11%EC%A7%91efe_%EC%86%8C%EA%B0%9C1.png?type=w800,https://blog.naver.com/dawnsense,새책방      
249,249,,샘서림,강남구,개포로 218,37.47850244,127.046661,,무료,02-578-1041,,,새책방      
250,250,,생각의 주인,관악구,솔밭로7길 17,37.48027196,126.9633731,,무료,070-7604-7104,,https://blog.naver.com/maumhee,새책방      
251,251,,서문서점,중구,중구 청계천로 274 다87호,37.56942586,127.0080476,,무료,02-2274-6482,https://www.seoulbookbogo.kr/shop/img/store_person7.jpg,https://www.instagram.com/seomunbook,헌책방      
252,252,,서사 당신의 서재,용산구,용산구 대사관로 6길 5 파크랜드빌딩  6층,37.53411088,127.0003518,,무료,0507-1371-9948,"https://image.bookshopmap.com/600,fit,q60/venue/20230724/0cf78814707c346b80b9e69da75737d1be68aa55c5e8996c5bf2ed6267c1eb1b.jpg?ver=1690164044",https://seosa.co.kr,새책방      
253,253,,서울 셀렉션,종로구,종로구 삼청로 6,37.57649164,126.9798626,,무료,02-734-9565,https://cdn.imweb.me/upload/S202012252f70e8b0abd82/6e3bac6005999.png,https://www.seoulselection.com/bookstore/default/index.php,새책방      
254,254,,서울의 시간을 그리다,서대문구,서대문구 독립문로 31-6,37.56945215,126.9616107,,무료,070-4114-6711,https://cdn.imweb.me/thumbnail/20210901/a5ad8d145edc5.jpg,https://smartstore.naver.com/seoultimesketch/,새책방      
255,255,,서울책방,중구,"중구 세종대로 110, 지하 1층",37.56631742,126.9778292,,무료,02-739-7033,,http://store.seoul.go.kr,새책방      
256,256,,서울책보고,송파구,송파구 오금로 1,37.50712541,127.1189589,,무료,02-6951-4979,https://www.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=24372&fileTy=MEDIA&fileNo=1,https://seoulbookbogo.kr,헌책방      
257,257,,서일서적,중랑구,중랑구 용마산로 86길 15,37.58634569,127.0961214,,무료,02-491-0443,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200504_5%2F1588587731798XjwYq_JPEG%2F5cYLS7SRfDaQBufukknBR4P2.jpeg.jpg,,새책방      
258,258,,서적백화점,강남구,강남구 선릉로 325 지하1층,37.49859224,127.0515659,,무료,02-577-9876,https://www.seoulbookbogo.kr/front/img/2spic04_1.png,,새책방      
259,259,,서점 리스본,마포구,마포구 성미산로23길 60  1~3층,37.56610369,126.9200702,,무료,,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/139603378_1388015048215257_3390072569464590592_o.jpg?ver=1616984797,http://www.bookshoplisbon.com,새책방      
260,260,,서점 마므레,서대문구,서대문구 명지대길 10 2층,37.58079402,126.925122,,무료,0507-1339-8673,,https://www.instagram.com/mamrebooks,새책방      
261,261,,서점 정치발전소,마포구,마포구 독막로7길 8 2층,37.54825593,126.9187559,,무료,02-6384-3225,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/powerplantkr_177539985_125659906258920_3756951930658868356_n.jpg?ver=1620549675,https://www.powerplantkr.com,새책방      
262,262,,서점극장 라블레,마포구,마포구 백범로25길 5,37.54638507,126.9462977,,무료,02-6368-1578,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210403_60%2F1617433973714GjH4e_JPEG%2FJQUZjST4en8TQY8W3gaZPppV.jpeg.jpg,https://rabelais.kr,새책방      
263,263,,서초서적문구,서초구,서초구 효령로 224,37.48329291,127.0085356,,무료,02-583-4389,,,새책방      
264,264,,서촌 그 책방,종로구,종로구 자하문로5가길 30-1,37.57875851,126.9703205,,무료,,"https://image.bookshopmap.com/600,fit,q60/venue/%EC%84%9C%EC%B4%8C%EA%B7%B8%EC%B1%85%EB%B0%A9.jpg",https://blog.naver.com/seochonbooks,새책방      
265,265,,서향관,중구,중구 을지로20길 32-3 203호,37.56498098,126.9951959,,무료,,https://mblogthumb-phinf.pstatic.net/MjAyMTA5MDRfMTUg/MDAxNjMwNzE5MTk3NTIz.6Hr0M8ErLAANFrpaALWmABWMc7TTvV0nwW3l5UDXA3Mg.yxe_ZVX6QX3cYF6BhnF9U4NQcNYIW1bDUsEYJ9HxdHog.JPEG.wlstjsdl852/SE-9991B2F6-CB0A-4C60-A09C-095D50688C90.jpg?type=w800,https://www.instagram.com/paperfragranceroom,새책방      
266,266,,석계문고,노원구,노원구 화랑로 349 지하1층,37.61537186,127.0666738,,무료,02-949-6148,https://mblogthumb-phinf.pstatic.net/20160314_251/sklee7777777_1457930749473Jva4i_JPEG/20160314_125630.jpg?type=w800,,새책방      
267,267,,선경문고,강남구,강남구 삼성로 311 제동빌딩,37.49964489,127.0601506,,무료,02-563-5111,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_270%2F1440994684294nhGc1_JPEG%2F106470458872913_0.jpg,,새책방      
268,268,,선문고(선서적),금천구,금천구 독산로74길 6,37.46866206,126.9026334,,무료,02-869-4027,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f180_180&src=http%3A%2F%2Fcafefiles.naver.net%2FMjAyMTA4MDNfMjkx%2FMDAxNjI3OTU3ODY4NTcz.RBKNTo_SWWEBy5n74xOWunuu93r485yS9AcUY4NCZKAg.cy5dVyp6Nn8I7sfO78dnRZkK4I3IQkuhRT8cO1qmR9Qg.PNG%2Fimage.png%23739x713,,새책방      
269,269,,선영씨 책방,도봉구,도봉구 삼양로 534-6 2층,37.65077694,127.0135443,,무료,,,https://www.instagram.com/sunyoungs_bookshop,새책방      
270,270,,선유서가,영등포구,영등포구 양평로30가길 22,37.54278668,126.8907204,,무료,0507-1377-1711,https://mblogthumb-phinf.pstatic.net/MjAyMjA4MTZfMTgw/MDAxNjYwNjEwMTE3Mzg5.D1VVT0VAjrg1KfiUm4ItXpp1wtupSe2fOMoiJChduRkg.IKAVgfnVVMh6OPLEg_NWSiKHsa1UdKlLVjNZhhQLloUg.PNG.seoul_library/%EC%84%9C%EC%9A%B8%ED%98%95%EC%B1%85%EB%B0%A9_%EC%84%9C%EC%A0%90%EC%86%8C%EA%B0%9C__%EC%84%A0%EC%9C%A0%EC%84%9C%EA%B0%80_%EC%86%8C%EA%B0%9C1.png?type=w800,https://blog.naver.com/d-holic,새책방      
271,271,,성북동책방,성북구,성북구 동소문로13가길 36,37.59140788,127.0110889,,무료,,https://mblogthumb-phinf.pstatic.net/MjAyMTA4MDFfMTkx/MDAxNjI3ODEyNTcyNDI0.elxRVVZ8kmRS6uAUiiKszwtnp6okNPgJsCWS1Qxl5VMg.sDmw5V-J8ZR0W2SAqKjvxPPc3cTXvBHAwcGdI4T-zeIg.JPEG.obadiah43/20210801%EF%BC%BF104256.jpg?type=w800,https://blog.naver.com/obadiah43,새책방      
272,272,,세륜서점,송파구,송파구 오금로31길 13,37.5071717,127.1216332,,무료,02-415-2232,https://mblogthumb-phinf.pstatic.net/MjAyMTA3MTBfMTIw/MDAxNjI1OTIxNDI2ODk0.PKJuvSEYpk32bTi0CnItlZi7n66o1s0w_hkKdtPO_RYg.5yC0BiAPod8tbgqwYamwWuQbMKvqlOj6bgAeyb13qpkg.JPEG.poohjuria/output_1536688535.jpg?type=w800,,새책방      
273,273,,세신서점,송파구,송파구 양산로 14,37.49023952,127.1437991,,무료,02-402-4237,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190527_55%2F1558909882107Bn8in_JPEG%2FbYS57IfbPDBaqsuRQnekjSMM.jpeg.jpg,,새책방      
274,274,,세화서점,서초구,신반포로 100  B09호,37.50308493,126.9956936,,무료,0507-1418-9334,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211112_159%2F1636718175039oDfV5_JPEG%2F20211112_174913.jpg,,새책방      
275,275,,세화영어서점,성북구,성북구 삼양로 15-2,37.60466914,127.0246461,,무료,,"https://image.bookshopmap.com/600,fit,q60/venue/1_bbdca29f.jpg?ver=1616312068",https://www.facebook.com/sehwa.eb,새책방      
276,276,,소나기 그림책방,서대문구,서대문구 독립문로 32 2층,37.56928427,126.9612723,,무료,0507-1357-7454,,https://blog.naver.com/sonagibooks,새책방      
277,277,,소리북스,성북구,성북구 성북로13길2 2층,37.59274943,127.0016836,,무료,02-736-9701,,http://www.soribooks.com,새책방      
278,278,,소수책방,중구,중구 다산로20길 26 2층,37.55681312,127.0135208,,무료,0507-1303-2439,"https://image.bookshopmap.com/600,fit,q60/venue/05.jpeg?ver=1631437205",https://smartstore.naver.com/sosoobook/,새책방      
279,279,,소요서가,중구,"중구 청계천로 160 청계세운상가 바열 309, 310호",37.56797986,126.9953651,,무료,02-2272-1517,"https://image.bookshopmap.com/600,fit,q60/venue/%E1%84%89%E1%85%A5%E1%84%8C%E1%85%A5%E1%86%B7%E1%84%8C%E1%85%A5%E1%86%AB%E1%84%80%E1%85%A7%E1%86%BC_00705f78.png?ver=1636957349",https://soyoseoga.com,새책방      
280,280,,소원책담,종로구,종로구 혜화로 6길 17,37.58756324,127.0007693,,무료,0507-1485-8829,"https://image.bookshopmap.com/960,fit,q60/venue/swbookstory_199482174_799723280684100_8525998044476960205_n.jpg?ver=1624169950",https://swbookstory.tistory.com/,새책방      
281,281,,송파문고,송파구,송파구 송파대로37길 70 지하1층,37.49965476,127.1046404,,무료,02-416-4837,https://mblogthumb-phinf.pstatic.net/MjAyMjA3MjBfMTcg/MDAxNjU4MzAyNzQyMDAz.Rk6Fm4nrUOQULb-DmVmccf2NaViaYj5CeBiAVY6YyuIg.G1X_y5dyGiKXPc3ZYC8l9uKv9laB-SOD9VT9EWA7qJ4g.PNG.seoul_library/%EC%84%9C%EC%9A%B8%ED%98%95%EC%B1%85%EB%B0%A9_%EC%84%9C%EC%A0%90%EC%86%8C%EA%B0%9C__%EC%86%A1%ED%8C%8C%EB%AC%B8%EA%B3%A0_%EC%B5%9C%EC%A2%85_%EC%86%8C%EA%B0%9C2.png?type=w800,,새책방      
282,282,,송파서적,송파구,송파구 송파대로32길 8 1층,37.49681342,127.117596,,무료,02-402-4770,,,헌책방      
283,283,,수도서림,광진구,광진구 용마산로22길 9,37.56369692,127.0875821,,무료,02-454-1062,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190126_101%2F1548488451368u4lwT_JPEG%2F4KnFUFNlErQ9vOumdVF_RP95.jpg,,새책방      
284,284,,수수책방,마포구,토정로 8-7,37.54538549,126.9118045,,무료,0507-1341-3625,https://mblogthumb-phinf.pstatic.net/MjAyMjAzMjhfMjU1/MDAxNjQ4NDU4MzE1NTM3.1S5cA4-iaQf8kwO9Nx09rpUIQoVQpZxhvMfp151wPFsg.VhBKRNdcRPqCg9DiVyzXiN8fQYRIiPTfdTcRzKYEED8g.JPEG.ps0225/KakaoTalk_Photo_2022-03-28-18-00-49_014.jpeg?type=w800,https://www.instagram.com/susu_books,새책방      
285,285,,수수한 책방,강북구,솔매로50길 81,37.6228734,127.028405,,무료,0507-1376-6994,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/%E1%84%83%E1%85%A1%E1%84%8B%E1%85%AE%E1%86%AB%E1%84%85%E1%85%A9%E1%84%83%E1%85%B3.jpeg?ver=1636262990,https://blog.naver.com/kitm123,새책방      
286,286,,숙명도서,용산구,용산구 청파로47길 88,37.54514394,126.965943,,무료,02-717-9139,,,새책방      
287,287,,순정책방,강동구,강동구 동남로65길 15-5,37.54747901,127.1550007,,무료,070-4062-8202,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/%E1%84%89%E1%85%AE%E1%86%AB%E1%84%8C%E1%85%A5%E1%86%BC%E1%84%8E%E1%85%A2%E1%86%A8%E1%84%87%E1%85%A1%E1%86%BC-%E1%84%8B%E1%85%AC%E1%84%87%E1%85%AE.jpg,http://blog.naver.com/soonjung_book,새책방      
288,288,,순화동천,중구,서소문로9길 28,37.56361936,126.9703136,,무료,02-772-9001,,http://blog.naver.com/sunhwadongcheon ,새책방      
