category_id,name,district,address,latitude,longitude,work_time,price,phone_number,image_url,SNS url,page_url,description,책방 구분명
,영풍문고(왕십리역점),성동구,성동구 왕십리광장로 17 비트플렉스 3층,37.56144175,127.0383942,,무료,02-2200-1600,,,,,새책방      
,영풍문고(용산아이파크몰점),용산구,용산구 한강대로23길 55 아이파크몰 리빙파크 3층,37.5297718,126.9647415,,무료,02-2012-0828,,,,,새책방      
,영풍문고(종각종로본점),종로구,"종로구 청계천로 41 영풍빌딩 지하 1,2층",37.56966797,126.9821793,,무료,1522-2776,,,,,새책방      
,영풍문고(홍대점),마포구,마포구 양화로 161 지하 2층,37.55693622,126.9233156,,무료,02-2250-7733,,https://www.instagram.com/yp_hongdae/,,,새책방      
,예나글방,강남구,강남구 삼성로 151 선경상가 지하1층 13호,37.49315498,127.063,,무료,02-562-4494,,,,,새책방      
,예람서점,성동구,성동구 고산자로 207 ,37.5586754,127.0337365,,무료,02-2292-2276,,,,,새책방      
,예림문고,강서구,강서구 곰달래로 227 지하 1층,37.53184428,126.858304,,무료,02-2644-9182,,,,,새책방      
,예일문고,도봉구,도봉구 노해로67길 2 지하1층,37.65243024,127.0500283,,무료,02-995-5206,,,,,새책방      
,오에프알,종로구,종로구 자하문로12길 11-14,37.58014127,126.971796,,무료,02-722-9357,,https://www.instagram.com/ofrseoul,https://mirabelle.shop,,새책방      
,오프 투 얼론(off to alone),종로구,종로구 자하문로15길 26-4,37.58080339,126.9695282,,무료,,,https://www.instagram.com/off_to_alone,https://www.facebook.com/offtoalone,,새책방      
,옥수서재,성동구,성동구 한림말1길 16-1 지하1층,37.54273673,127.0164133,,무료,,,https://www.instagram.com/oksubook,,,새책방      
,온고당서점,마포구,마포구 월드컵북로 41,37.55793797,126.9181133,,무료,0507-1403-9313,,https://www.instagram.com/ongodangbook/,http://ongodangbook.co.kr/,,새책방      
,올오어낫싱,금천구,금천구 시흥대로 315 2층 204호,37.46099111,126.8962652,,무료,02-867-7595,,https://www.instagram.com/allornothing_deardark,http://allornothing.modoo.at/,,새책방      
,와룡서적문구,용산구,용산구 장문로 97,37.52625973,127.0003988,,무료,02-798-0577,,,,,새책방      
,와우북트윈점,영등포구,영등포구 여의대로 128 동관 지하1층,37.5279271,126.9292412,,무료,02-783-2929,,,,,새책방      
,우리서점,강남구,강남구 개포로82길 13-15 남강빌딩 2층 202호,37.48882051,127.0683478,,무료,02-3411-3215,,,,,새책방      
,우면한솔서점,서초구,서초구 태봉로 70 우면프라자 지하1층,37.46453818,127.025583,,무료,02-529-5949,,,,,새책방      
,월드매거진,강남구,논현로149길 75,37.51634813,127.0227586,,무료,0507-1414-6922,,http://www.instagram.com/worldmag.co.kr,http://www.magazinebook.co.kr,,새책방      
,월드문고,성북구,동소문로 59 지하,37.59144609,127.0120022,,무료,02-925-4885,,,https://smartstore.naver.com/kimbookstore,,새책방      
,월촌문고,양천구,양천구 목동서로 35 목동프라자 지하 1층,37.53763811,126.8821121,,무료,0507-1413-4144,,,,,새책방      
,위트 앤 시니컬,종로구,종로구 창경궁로 271-1 동양서림 2층,37.58556826,127.0006014,,무료,0507-1322-6015,,https://www.instagram.com/witncynical,http://witncynical.com,,새책방      
,유어마인드,서대문구,서대문구 연희로11라길 10-6 2층,37.56839735,126.9303035,,무료,070-8821-8990,,https://www.instagram.com/your_mind_com,http://your-mind.com,,새책방      
,유한서적,종로구,종로구 종로 258 덕성빌딩 A-6호,37.5706569,127.0064795,,무료,02-2279-5936,,,,,새책방      
,은마서적,강남구,강남구 삼성로 212 은마상가 2층,37.49961577,127.0659154,,무료,02-562-7660,,,,,새책방      
,은평문고,은평구,은평구 응암로 188 2층,37.58962535,126.9173805,,무료,0507-1376-5861,,,,,새책방      
,이그잼플러스,동작구,동작구 노량진로14가길 16,37.51260133,126.9434826,,무료,02-823-2223,,,http://www.examplus.net,,새책방      
,이나영책방,관악구,관악구 신사로 66-1 3층,37.48545486,126.9103316,,무료,0507-1498-4402,,https://www.instagram.com/nayounggam_,,,새책방      
,이라선,종로구,종로구 효자로7길 5 1층,37.57886927,126.9734631,,무료,0507-1413-0908,,https://www.instagram.com/irasun_official,https://smartstore.naver.com/irasun,,새책방      
,이레서적,강남구,강남구 선릉로 843 1층,37.52721588,127.0402104,,무료,02-515-3990,,https://www.instagram.com/eraebook.co.kr,http://www.eraebook.co.kr,,새책방      
,이루리북스(구 프레드릭북스),마포구,마포구 독막로 320 태영데시앙루브 오피스텔 지하1층 B105호,37.5429645,126.9478735,,무료,0507-1338-1027,,https://www.instagram.com/yrurybooks,https://www.frederic.co.kr/,,새책방      
,이마녀 중국어 스프,마포구,마포구 어울마당로5길 52 2층,37.55008433,126.9179802,,무료,02-333-1314,,https://www.instagram.com/witchlee_chinese/,http://hululuc.com/,,새책방      
,이상한 나라의 헌책방,은평구,은평구 서오릉로 18,37.60290211,126.9262706,,무료,070-7698-8903,,,http://www.2sangbook.com,,헌책방      
,이후북스,마포구,마포구 망원로4길 24 2층,37.55560567,126.9019414,,무료,,,https://www.instagram.com/now_afterbooks,http://blog.naver.com/now_afterbooks,,새책방      
,인덱스숍,광진구,광진구 아차산로 200 커먼그라운드 3층,37.54105663,127.0656692,,무료,02-2122-1259,,https://www.instagram.com/indexshop.kr,http://smartstore.naver.com/theindexshop,,새책방      
,일단불온 ,영등포구,영등포구 당산로18길 16-1,37.52280209,126.8979259,,무료,0507-1324-1802,,https://www.instagram.com/bulon0802,https://brunch.co.kr/@lshts0802,,새책방      
,일등문고,관악구,관악구 신림로 131 지하1층,37.47095013,126.9346262,,무료,02-2671-8434,,,,,새책방      
,일등서점,관악구,관악구 신림로128 지하1층,37.47148749,126.935262,,무료,070-4151-3007,,,,,새책방      
,일신서점,송파구,송파구 송파대로38길 2-9 110호,37.500149,127.1124484,,무료,02-419-9184,,,,,새책방      
,일일호일,종로구,종로구 자하문로 52,37.58064682,126.971422,,무료,02-737-1101,,https://www.instagram.com/11ho1_bookshop,https://www.11ho1.com/ ,,새책방      
,잉크앤페더,서초구,"서초구 반포대로 105 다안빌딩 지하 1,2층",37.48951735,127.0084077,,무료,02-3478-0505,,https://www.instagram.com/inknfeather/,https://www.inknfeather.com/,,새책방      
,자각몽,종로구,종로구 창경궁로 297-2,37.58733003,127.002783,,무료,0507-1314-5152,,https://www.instagram.com/artbooks_jgm,,,새책방      
,자고로,구로구,구로구 신도림로 20,37.50660167,126.8787518,,무료,070-7722-7009,,,,,헌책방      
,자매서점,광진구,용마산로22길 19,37.56372452,127.0880314,,무료,02-457-3078,,https://www.facebook.com/Daewonsisters,,,새책방      
,자상한시간,관악구,관악구 중앙길 59,37.48483855,126.9516219,,무료,02-877-1015,,https://www.instagram.com/jasanghansigan,https://blog.naver.com/vodvod279,,새책방      
,자연책사랑,영등포구,영등포구 의사당대로97,37.52251614,126.924586,,무료, 02-783-1949 ,,https://blog.naver.com/jayun/222052792270,,,새책방      
,작업책방 씀,마포구,마포구 월드컵로13길 19-17,37.55520996,126.9092844,,무료,0507-1346-6818,,https://www.instagram.com/booknwork_sseum,http://smaratore.naver.com/booknwork_sseum,,새책방      
,장미문고,송파구,송파구 올림픽로35길 112,37.51788276,127.1018028,,무료,02-423-0872,,,,,새책방      
,장안현대문고,동대문구,동대문구 답십리로72길 36 지하1층,37.57056887,127.0736561,,무료,02-3394-5330,,,,,새책방      
,전농서적,동대문구,동대문구 사가정로 119,37.57792922,127.0582716,,무료,02-2245-2248,,,,,새책방      
,정다운문고,마포구,대흥로 94 크로바빌딩,37.54811146,126.9424459,,무료,02-703-2666,,,,,새책방      
,정연재,종로구,종로구 삼일대로 443,37.5739568,126.9870551,,무료,02-733-5023,,,,,헌책방      
,정용서점,종로구,종로구 율곡로22길 20,37.57428634,127.0054828,,무료,02-2266-7772,,,,,새책방      
,정은도서,중구,중구 청계천로 274 1층,37.56942586,127.0080476,,무료,02-2285-1784,,,,,헌책방      
,정은서점,서대문구,서대문구 증가로21길 38,37.57987372,126.9134846,,무료,02-305-9201,,,www.jbstore.co.kr,,헌책방      
,정의문고,도봉구,도봉구 노해로49길 69-4 ,37.65236471,127.0322852,,무료,02-907-4775,,,,,새책방      
,제로헌드레드,마포구,마포구 희우정로10길 33,37.55335783,126.905783,,무료,,,https://www.instagram.com/_zerohundred_,https://zerohundredbooks.com,,새책방      
,제일서점,영등포구,영등포구 의사당대로1 국회소통관,37.53291197,126.9164039,,무료, 02-780-6306 ,,,,,새책방      
,제일서점,종로구,종로 258-2 가로판매대,37.5706569,127.0064795,,무료,02-2279-7236,,,,,새책방      
,제일서점,동작구,동작구 노량진로16길 30 2층,37.51229097,126.9439375,,무료,02-822-3191,,,http://www.jeilbook.com/,,새책방      
,조은이책,마포구,마포구 월드컵북로27길 6,37.56724513,126.9091861,,무료,070-7617-6949 ,,https://www.instagram.com/chouni.chaeg,https://blog.naver.com/cchhoni,,새책방      
,종로문고,강서구,강서구 강서로 45길 39 지하1층,37.54782406,126.8339729,,무료,02-2608-4780,,,,,새책방      
,종로서적,종로구,종로구 종로 51 종로타워 지하 2층,37.57074514,126.9836114,,무료,0507-1418-2331,,https://www.instagram.com/jongnobooks_official/,http://jongnobooks.com,,새책방      
,종암문고,성북구,성북구 종암로 86 2층,37.5979157,127.035222,,무료,02-915-6427,,,,,새책방      
,종합서적,종로구,종로구 종로 258,37.57141277,127.0075763,,무료,02-2278-0939,,,,,새책방      
,좋은책많은데,노원구,노원구 공릉로43길 1 대상빌딩 지하,37.62611722,127.0793351,,무료,02-434-1716,,,,,헌책방      
,좋은책서점,관악구,관악구 난곡로 184 대원빌딩 2층,37.47167022,126.9199812,,무료,02-866-7474,,,https://goodbookstore.modoo.at/,,새책방      
,주책,중랑구,중랑구 면목로55길 57,37.58433505,127.0850742,,무료,02-435-9990,,https://www.instagram.com/JUCHAEG/,,,새책방      
,중곡서점,광진구,광진구 능동로49길 40,37.56502012,127.0812933,,무료,02-466-6235,,,,,새책방      
,중국서점,종로구,종로구 종로 19 르메이에르종로타운1,37.57084449,126.9799237,,무료,02-722-4688,,,http://www.chinabook.co.kr/,,새책방      
,중랑중고책갤러리,중랑구,중랑구 동일로 805-1,37.60238514,127.0790051,,무료,,,,,,헌책방      
,중화문고,중랑구,중랑구 동일로 769 농협 지하 1층,37.59906992,127.0795732,,무료,02-435-2400,,,,,새책방      
,중화서국,중구,중구 남대문로 52-5,37.5621198,126.981717,,무료,02-777-0090,,https://www.instagram.com/ichinabook,https://www.ichinabook.com,,새책방      
,지구불시착,노원구,노원구 화랑로 464,37.61850852,127.0788608,,무료,02-977-1318,,https://www.instagram.com/illruwa2,https://smartstore.naver.com/unplannedearth,,새책방      
,지금의세상,동작구,동작구 동작대로3길 41,37.47866795,126.9791947,,무료, ,,https://www.instagram.com/the_present_world,https://smartstore.naver.com/the_present_world,,새책방      
,지식을담다,성북구,성북구 고려대로24가길 17 소낭구 빌딩,37.58533485,127.030463,,무료,02-927-8044,,https://www.instagram.com/jidambooks/,,,새책방      
,직매도서,종로구,종로구 종로40길 4 A-14호,37.5706569,127.0064795,,무료,02-2273-1331,,,,,새책방      
,진부책방스튜디오,마포구,마포구 잔다리로 112 2층,37.55699893,126.9144013,,무료,070-5142-1600,,https://www.instagram.com/jinbubooks,https://www.youtube.com/channel/UC3XomNp3nmqI4eKmXjA4lag,,새책방      
,진영문고,서초구,서초구 방배로 60,37.48017347,126.9988918,,무료,02-3471-1997,,,,,새책방      
,진학서점,양천구,양천구 목동로 177,37.52431307,126.8645137,,무료,02-2692-0481,,,,,새책방      
,질문서점 인공위성,구로구,구로구 구로중앙로27가길 32,37.49760525,126.8864852,,무료,070-4642-0255,,https://www.instagram.com/2lookbook,https://smartstore.naver.com/2lookbook,,새책방      
,차일드북앤토이,성동구,성동구 무학봉길 62-2,37.56058999,127.0294949,,무료,02-2294-5752,,,https://smartstore.naver.com/booksalang/products/5419570415,,새책방      
,창문사,중구,중구 청계천로 274 다27호,37.56942586,127.0080476,,무료,02-2265-3227,,,,,헌책방      
,창문서점,강북구,강북구 월계로 55,37.6121807,127.035564,,무료,02-982-4943,,,,,새책방      
,채그로,마포구,"마포구 마포동 388-5 아리수빌딩 9층(8층, 6층)",37.53565159,126.9442586,,무료,0507-1341-0325,,https://www.instagram.com/check_grow,https://checkngrow.modoo.at,,새책방      
,채플린문구와서점,강동구,강동구 천호대로219길 64,37.54858872,127.1711451,,무료,02-428-0779,,,,,새책방      
,책가도,도봉구,도봉구 마들로11가길 6-25 7층,37.65222036,127.0490356,,무료,0507-1474-1386,,https://www.instagram.com/chaekgado,https://pf.kakao.com/_lkBis,,새책방      
,책과얽힘,강남구,강남구 선릉로 133길 15 1층,37.51794812,127.0395395,,무료,02-542-9383,,https://www.facebook.com/EntangledwithBooks,,,새책방      
,책그리고,서초구,방배천로 132,37.48763619,126.9855902,,무료,070-4001-9587,,https://www.instagram.com/booksand_cafe,,,새책방      
,책마을서점,영등포구,영등포구 여의대방로 25 보라매경남아너스빌 상가113호,37.49471168,126.9089784,,무료,02-844-8086,,,,,새책방      
,책바,서대문구,서대문구 연희맛로 24 101호,37.56686587,126.9303565,,무료,0507-1402-5858,,https://www.instagram.com/chaegbar ,https://smartstore.naver.com/chaegbar,,새책방      
,책방 봄,노원구,노원구 상계로3길 38-8 3층,37.65797486,127.0630404,,무료,02-931-5601,,https://www.instagram.com/books.bom/,https://blog.naver.com/books_bom,,새책방      
,책방 사춘기,마포구,마포구 월드컵북로9길 30,37.5587493,126.9156593,,무료,0507-1443-0086,,https://www.instagram.com/sachungibook,https://smartstore.naver.com/sachungibook,,새책방      
,책방 시나브로,은평구,은평구 응암로25길 11-1,37.60872653,126.9110644,,무료,0507-1356-1078,,https://www.instagram.com/littlebylittlebook/,https://blog.naver.com/godlovelyhs,,새책방      
,책방 이올시다,마포구,마포구 포은로 146,37.55962896,126.9031141,,무료,0507-1380-2230,,https://www.instagram.com/iolsida.bookshop/,https://blog.naver.com/bookshopiolsida,,새책방      
,책방 죄책감,용산구,용산구 청파로47길 8 2층,37.54495674,126.9700207,,무료,0507-1416-1197,,https://www.instagram.com/guilty_books_/,,,새책방      
,책방곱셈,마포구,마포구 성미산로29길 33,37.56534098,126.921804,,무료,0507-1320-8063,,https://www.instagram.com/bookstorethex,https://blog.naver.com/bookstorethex,,새책방      
,책방공책,구로구,연동로 287 그린빌라 상가 2층,37.48729988,126.8232491,,무료,050-5929-1076,,https://www.instagram.com/bookroom_note,https://blog.naver.com/paramsoldam,,새책방      
,책방난달,은평구,은평구 갈현로19길 10,37.62133549,126.9164744,,무료,0507-1340-5905,,https://www.instagram.com/bookstore.nandal/,,,새책방      
,책방서로,마포구,마포구 연남로11길 46,37.56534984,126.9164513,,무료,0507-1401-1322,,https://www.instagram.com/seorobooks,https://www.facebook.com/seorobooks,,새책방      
,책방연희,마포구,마포구 와우산로 35길 3 지하1층,37.55543547,126.9302187,,무료,0507-1429-5502 ,,https://www.instagram.com/chaegbangyeonhui,https://blog.naver.com/chaegbangyeonhui,,새책방      
,책방이웃,서대문구,서대문구 증가로30길 29-2,37.58425029,126.9134735,,무료,02-334-4045,,https://www.instagram.com/neighborbooks/?hl=ko,https://smartstore.naver.com/neighborbooks,,새책방      
,책방진호,동작구,동작구 장승배기로 164,37.51231257,126.9403983,,무료,02-815-9363,,,,,헌책방      
,책보냥,성북구,성북구 성북로10가길 21,37.59271921,127.0031444,,무료,0507-1330-9814,,https://www.instagram.com/chaekbonyang,,,새책방      
,책빵 중고서점,강서구,강서구 화곡로 268 대송빌딩 2층,37.54853071,126.8471183,,무료,02-400-8447,,,,,헌책방      
,책사랑,중구,중구 청계천로 274 다21호,37.56942586,127.0080476,,무료,02-2275-8809,,,,,헌책방      
,책여행,도봉구,도봉구 창동 254-37,37.65297447,127.0452512,,무료,02-990-8664,,,,,헌책방      
,책의기분,성북구,성북구 돌곶이로 9길 5-19,37.60616577,127.0611153,,무료,0507-1333-0299,,https://www.instagram.com/booksmood_/,,,새책방      
,책의향기서점,강서구,강서구 화곡로51길 18,37.55067701,126.8472822,,무료,02-2608-3982,,,,,헌책방      
,책이는당나귀,관악구,관악구 당곡6길 6,37.49147695,126.9280167,,무료,,,https://www.instagram.com/check2dang,https://blog.naver.com/check2dang,,새책방      
,책익다,마포구,마포구 와우산로29마길 10-3 2층,37.5556485,126.9264146,,무료,0507-1391-0315,,https://www.instagram.com/book.ikda,,,새책방      
,책인감,노원구,노원구 동일로 182길 63-1 2층,37.62359186,127.077542,,무료, 0507-1302-7286,,https://www.instagram.com/chaegingam,https://blog.naver.com/lcj2020a,,새책방      
,책읽는마을,종로구,종로구 종로58길 41,37.57175723,127.0187659,,무료,02-2234-6563,,,,,헌책방      
,책크인,마포구,마포구 성미산로29안길 29 2층,37.56572223,126.9235043,,무료,,,https://www.instagram.com/checkin_books,https://smartstore.naver.com/checkin_books,,새책방      
,청계천서점,종로구,종로구 종로58길 41,37.57175723,127.0187659,,무료,02-2234-5976,,,,,헌책방      
,청맥살롱,동작구,동작구 서달로 161-1 2층,37.5078135,126.9622592,,무료,02-822-1605,,https://www.instagram.com/seodalro161_1,https://www.facebook.com/chmk.salon,,새책방      
,초방책방,서대문구,서대문구 연대동문길 63,37.56502729,126.9450319,,무료,02-392-0277,,https://www.instagram.com/chobang22,http://www.chobang.com,,새책방      
,초원서점,광진구,광진구 뚝섬로 672,37.53175728,127.0841951,,무료,02-453-4570,,,,,새책방      
,초콜릿책방,서대문구,서대문구 연희로5길 46-11,37.56555029,126.9268804,,무료,02-332-7573,,https://www.instagram.com/chocobookcafe,https://brunch.co.kr/magazine/chocobookshop,,새책방      
,최인아책방,강남구,강남구 선릉로 521,37.50605141,127.0479091,,무료,02-2088-7330,,https://www.instagram.com/inabooks,,,새책방      
,최인아책방 GFC점,강남구,테헤란로 152 1층,37.50002424,127.0365086,,무료,02-561-7330,,https://www.instagram.com/inabooks__gfc,,,새책방      
,충암서점,은평구,은평구 가좌로5길 8,37.58614808,126.9216474,,무료,02-375-2997,,,,,새책방      
,카모메그림책방,성동구,성동구 무수막길 84,37.55341561,127.0206054,,무료, ,,https://www.instagram.com/kamomebookstore,https://blog.naver.com/kamomebookshop,,새책방      
,커넥티드북스토어 더 세운,종로구,종로구 청계천로 159 3층 외부 바열 328호,37.56928143,126.9952397,,무료,0507-1305-5475,,https://www.instagram.com/kenektidxbookstore,https://smartstore.naver.com/kenektidxbookstore,,새책방      
,커넥티드북스토어 더 을지,중구,중구 을지로20길 24-13,37.56552508,126.9951245,,무료,0507-1305-5475,,https://www.instagram.com/kenektidxbookstore,https://smartstore.naver.com/kenektidxbookstore,,새책방      
,커넥티드플래그십스토어,중구,중구 남대문로 67 1층,37.56348677,126.9815302,,무료,,,https://www.instagram.com/kenektid_flagship,https://m.blog.naver.com/kenektidxbookstore,,새책방      
,케이피에스,마포구,마포구 월드컵북로5가길 18,37.56151974,126.9197455,,무료,02-3141-9293,,,,,새책방      
,코믹갤러리,광진구,광진구 아차산로 208 상록빌딩 지하 1층,37.54106095,127.0664892,,무료,02-467-7800,,,https://www.comicgallery.co.kr,,새책방      
,코믹시티 성신북스,성북구,성북구 동소문로 111 지하 1층,37.59339851,127.0172842,,무료,02-3673-0877,,https://www.instagram.com/comma_comic_cafe,,,새책방      
,코믹존,관악구,관악구 신림로 300 웅산빌딩 지하1층,37.48114052,126.9303107,,무료,02-872-1717,,https://twitter.com/comiczone1,http://blog.naver.com/jsh3343,,새책방      
,코믹토토,양천구,양천구 은행정로 58,37.5247571,126.8592816,,무료,02-2693-2444,,,http://www.comictoto.com,,헌책방      
,콕콕콕,구로구,구로구 고척로8 2층,37.49559571,126.8407958,,무료,0507-1369-3328,,https://www.instagram.com/cokcokcok_book.doll,https://blog.naver.com/cokcokcok_book-doll,,새책방      
,쿨디가,서초구, 효령로55길 22 그린빌오피스텔 401호,37.48579963,127.0146937,,무료,0507-1388-0456,,https://www.instagram.com/kuldigainseoul/,,,새책방      
,클래식책방,성동구,성동구 금호산길 30-1,37.55092707,127.0194383,,무료,,,https://www.instagram.com/mydear_bookcase/,,,새책방      
,키다리영어샵,노원구,노원구 노해로75길 14-26 효림빌딩 6층,37.65458166,127.0588877,,무료,0507-1413-0515,,,,,새책방      
,토리헌책방,구로구,구로구 구로중앙로18길 54,37.49583691,126.8921371,,무료,02-6405-0043,,,,,헌책방      
,톨쉽북스토어,동작구,노량진로6길 21 지하1층,37.51211489,126.9359156,,무료,070-4438-2006,,https://www.instagram.com/tallship_bookstore,https://blog.naver.com/tallship_bookstore,,새책방      
,통문관,종로구,종로구 인사동길 55-1,37.5749008,126.9836674,,무료,02-734-4092,,,http://www.tongmunkwan.co.kr,,헌책방      
,트립북앤스페이스,성동구,왕십리로 92 4층,37.5457235,127.0449825,,무료,,,https://www.instagram.com/tlibbooknspace,https://blog.naver.com/tlibbooknspace,,새책방      
,파움스서울,종로구,종로구 필운대로 15-10 4층,37.57786658,126.9691049,,무료,0507-1350-9125,,https://www.instagram.com/paumsseoul/,,,새책방      
,페이퍼 뮤즈,용산구,용산구 대사관로5길 25,37.53531597,127.0002909,,무료,02-6406-6818,,https://www.instagram.com/papermuse.kr,http://papermuse.kr,,새책방      
,페잇퍼,서대문구,연희로 15안길 32-7,37.57022401,126.9304299,,무료,02-4619-9086,,https://www.instagram.com/paperr.bookshop,http://www.paperr.kr,,새책방      
,평화서림,중구,중구 청계천로 274 다8호,37.56942586,127.0080476,,무료,02-2274-3450,,,,,헌책방      
,포스트 포에틱스,용산구,용산구 이태원로54길 19,37.53610921,127.0001638,,무료,02-322-7023,,https://www.instagram.com/postpoetics,https://postpoetics.kr,,새책방      
,푸른문고,동작구,동작구 상도로 56,37.49960365,126.926517,,무료,02-823-4583,,,,,새책방      
,풀무질,종로구,종로구 성균관로 19 지하 1층,37.58439234,126.9973311,,무료,02-745-8891,,https://www.instagram.com/poolmoojil,https://poolmoojil.com,,새책방      
,프라임 서점,관악구,관악구 신림로 90,37.47093617,126.9393627,,무료,02-878-1138,,,https://book.primeedunet.com,,새책방      
,프루스트의 서재,성동구,성동구 무수막길 56,37.55125279,127.0219378,,무료,,,https://www.instagram.com/library_of_proust,https://smartstore.naver.com/proustbook,,새책방      
,프린터스,강동구,양재대로 103길67,37.53373281,127.1341903,,무료,,,https://www.instagram.com/printersprintingclub,,,새책방      
,피스북스,종로구,종로구 옥인3길 5-1,37.58068012,126.9664952,,무료,02-722-2016,,https://www.instagram.com/peace_books ,https://blog.naver.com/peacebooks,,새책방      
,핏어팻(PIT A PAT),종로구,종로구 혜화로3길5 아남아파트 상가 301동 108호,37.58596461,127.0002305,,무료,070-8820-6195,,https://www.instagram.com/pitapat_coffee_,,,새책방      
,하우스북스,송파구,송파구 백제고분로 9길 5,37.50938231,127.0796563,,무료,02-6000-6675,,https://www.instagram.com/hows_seoul/,https://blog.naver.com/hows_seoul,,새책방      
,학림문고,강서구,허준로 139,37.56521522,126.8556671,,무료,02-2668-2944,,,,,새책방      
,학문서점,중랑구,중랑구 용마산로 345,37.58275311,127.0932724,,무료,02-496-6646,,,,,새책방      
,학연서점,영등포구,영등포구 국제금융로6길33,37.52079083,126.926912,,무료,02-785-6623,,,,,새책방      
,학창문고,서초구,서초구 서초대로26길 3,37.48766848,126.9945392,,무료,02-583-8189,,,,,새책방      
,한국서적,은평구,은평구 은평로9길 6 진보빌딩,37.60074563,126.9214446,,무료,02-387-4252,,https://www.instagram.com/k_book.store/,https://blog.naver.com/mamgobook,,새책방      
,한권의 서점,종로구,종로구 자하문로9길 24,37.57956477,126.9697914,,무료,0504-0904-2021,,https://www.instagram.com/of.onebook,http://of-onebook.com,,새책방      
,한글서점문구,광진구,광진구 뚝섬로 480,37.53642449,127.0635473,,무료,02-462-2978,,,,,새책방      
,한글파크서점,종로구,종로구 자하문로 300,37.59950888,126.9598713,,무료,02-561-9544,,https://www.instagram.com/hangeulparkbooks/,http://www.hangeulpark.com,,새책방      
,한길서적,동작구,동작구 사당로 226 지하1층,37.48355381,126.9727846,,무료,02-588-2274,,,,,새책방      
,한길서적 숭실대점,동작구,동작구 상도로 347 지하1층,37.49752877,126.9529285,,무료,02-821-2274,,,,,새책방      
,한길서점,강남구,강남구 삼성로 237,37.49835167,127.0608601,,무료,02-3453-1626 ,,,,,새책방      
,한나책방,서대문구,연희로11나길 7-5 2층 201호,37.56738638,126.9282638,,무료,070-4123-7778,,https://www.instagram.com/hannasbookshop,,,새책방      
,한림사,서초구,서초구 청두곶길 42,37.48035459,126.9854763,,무료,0507-1371-3407,,https://www.instagram.com/hanlimsa_book/,http://www.bookmarc.co.kr,,새책방      
,한미문화사,종로구,종로구 필운대로1길 21 1층,37.57766172,126.9681794,,무료,02-548-8084,,https://www.instagram.com/anyitaeg/,http://blog.kbmyshop.com/%ED%95%9C%EB%AF%B8%EB%AC%B8%ED%99%94%EC%82%AC,,새책방      
,한미서적,송파구,송파구 문정동 156번지 가든파이브라이프 영관 4층,37.47761484,127.1249618,,무료,02-2157-6051,,,,,새책방      
,한보책문구(한보문고),강동구,강동구 천호대로 1194,37.53430463,127.1440138,,무료,02-473-8162,,,,,새책방      
,한솔문고,동대문구,동대문구 한천로 221 지하1층,37.58065234,127.0681078,,무료,02-2241-7978,,,https://booksketch.co.kr,,새책방      
,한솔문고,구로구,구로구 고척로 202,37.50485847,126.8557205,,무료,02-2611-0455,,,,,새책방      
,한우리문고,동대문구,동대문구 이문로 98 지하1층,37.59552679,127.0598725,,무료,02-967-0162,,,http://blog.naver.com/hanwoori0162,,새책방      
,한티서점,강남구,강남구 도곡로 415 지하1층,37.49754299,127.0559831,,무료,02-563-7821,,,,,새책방      
,한평책빵,은평구,은평구 통일로 684 서울혁신파크 25동 101호,37.60940705,126.9349539,,무료,,,https://www.instagram.com/book1kr/,https://blog.naver.com/hanpyeong01,,새책방      
,함양서림,중구,중구 청계천로 246 다118호,37.56936838,127.0047211,,무료,02-2272-5267,,,,,헌책방      
,햇빛문고 목동본점,양천구,양천구 목동서로 355,37.51720397,126.8643447,,무료,02-2655-2444,,,https://www.sunnybook.co.kr/,,새책방      
,햇빛문고 푸른마을점,양천구,양천구 신정로11길 50-2,37.51150106,126.8384155,,무료,02-2688-3588,,,http://www.sunnybook.co.kr,,새책방      
,햇살속으로,성북구,성북구 정릉로 346,37.60152451,127.0213921,,무료,02-512-5272,,https://www.instagram.com/sunshinebook_seoul,,,새책방      
,행복한글간,강서구,강서구 공항대로41길 51 지하1층,37.56023598,126.8457763,,무료,02-3661-6055,,https://www.instagram.com/happygulgan,,,새책방      
,행운서점,성북구,성북구 종암로22길 31,37.60019783,127.0357826,,무료,02-2232-3521,,,http://hwbook.com,,헌책방      
,향기나무,영등포구,영등포구 신풍로 25가길 14,37.50096448,126.9184872,,무료,,,https://www.instagram.com/juniper_art_studio,https://japabook.modoo.at/,,새책방      
,헬로인디북스,마포구,마포구 동교로46길 33,37.56229058,126.9265898,,무료, ,,https://www.instagram.com/helloindiebooks,https://blog.naver.com/indiebooks,,새책방      
,현대문고,은평구,은평구 은평로3길 15,37.60037506,126.9149504,,무료,02-355-8500,,,,,새책방      
,현대서적,강남구,강남구 압구정로 201,37.53153417,127.0292731,,무료,02-542-3894,,,,,새책방      
,현대서점,노원구,노원구 한글비석로 231 지하1층,37.64821677,127.0763172,,무료,02-951-3943 ,,,,,새책방      
,현대서점문구,강동구,강동구 상암로 11 선사현대단지상가 121호,37.55344749,127.12566,,무료,02-481-4242,,,,,새책방      
,현대책서점,강동구,강동구 동남로81길 70 ,37.55934126,127.153137,,무료,02-428-0489,,,,,새책방      
,형제서점,구로구,구로구 디지털로31길 120 지하1층,37.48847002,126.890773,,무료,02-864-0241,,,,,새책방      
